datetime,wind_speed_kmh,source_file,year,month,day,hour,time_lst,is_interpolated_or_filled,hour_index_8760
2001-11-06 07:00:00,6.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,7,07:00,False,7423
2001-11-06 08:00:00,4.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,8,08:00,False,7424
2001-11-06 09:00:00,7.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,9,09:00,False,7425
2001-11-06 10:00:00,0.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,10,10:00,False,7426
2001-11-06 11:00:00,15.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,11,11:00,False,7427
2001-11-06 12:00:00,15.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,12,12:00,False,7428
2001-11-06 13:00:00,13.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,13,13:00,False,7429
2001-11-06 14:00:00,22.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,14,14:00,False,7430
2001-11-06 15:00:00,20.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,15,15:00,False,7431
2001-11-06 16:00:00,22.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,16,16:00,False,7432
2001-11-06 17:00:00,19.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,17,17:00,False,7433
2001-11-06 18:00:00,24.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,18,18:00,False,7434
2001-11-06 19:00:00,20.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,19,19:00,False,7435
2001-11-06 20:00:00,19.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,20,20:00,False,7436
2001-11-06 21:00:00,19.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,21,21:00,False,7437
2001-11-06 22:00:00,30.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,22,22:00,False,7438
2001-11-06 23:00:00,20.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,6,23,23:00,False,7439
2001-11-07 00:00:00,24.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,0,00:00,False,7440
2001-11-07 01:00:00,28.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,1,01:00,False,7441
2001-11-07 02:00:00,30.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,2,02:00,False,7442
2001-11-07 03:00:00,24.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,3,03:00,False,7443
2001-11-07 04:00:00,20.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,4,04:00,False,7444
2001-11-07 05:00:00,13.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,5,05:00,False,7445
2001-11-07 06:00:00,17.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,6,06:00,False,7446
2001-11-07 07:00:00,6.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,7,07:00,False,7447
2001-11-07 08:00:00,4.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,8,08:00,False,7448
2001-11-07 09:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,9,09:00,False,7449
2001-11-07 10:00:00,17.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,10,10:00,False,7450
2001-11-07 11:00:00,24.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,11,11:00,False,7451
2001-11-07 12:00:00,32.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,12,12:00,False,7452
2001-11-07 13:00:00,33.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,13,13:00,False,7453
2001-11-07 14:00:00,24.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,14,14:00,False,7454
2001-11-07 15:00:00,26.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,15,15:00,False,7455
2001-11-07 16:00:00,26.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,16,16:00,False,7456
2001-11-07 17:00:00,13.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,17,17:00,False,7457
2001-11-07 18:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,18,18:00,False,7458
2001-11-07 19:00:00,15.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,19,19:00,False,7459
2001-11-07 20:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,20,20:00,False,7460
2001-11-07 21:00:00,9.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,21,21:00,False,7461
2001-11-07 22:00:00,7.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,22,22:00,False,7462
2001-11-07 23:00:00,13.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,7,23,23:00,False,7463
2001-11-08 00:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,0,00:00,False,7464
2001-11-08 01:00:00,13.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,1,01:00,False,7465
2001-11-08 02:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,2,02:00,False,7466
2001-11-08 03:00:00,15.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,3,03:00,False,7467
2001-11-08 04:00:00,20.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,4,04:00,False,7468
2001-11-08 05:00:00,20.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,5,05:00,False,7469
2001-11-08 06:00:00,17.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,6,06:00,False,7470
2001-11-08 07:00:00,15.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,7,07:00,False,7471
2001-11-08 08:00:00,19.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,8,08:00,False,7472
2001-11-08 09:00:00,20.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,9,09:00,False,7473
2001-11-08 10:00:00,20.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,10,10:00,False,7474
2001-11-08 11:00:00,26.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,11,11:00,False,7475
2001-11-08 12:00:00,28.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,12,12:00,False,7476
2001-11-08 13:00:00,24.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,13,13:00,False,7477
2001-11-08 14:00:00,17.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,14,14:00,False,7478
2001-11-08 15:00:00,13.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,15,15:00,False,7479
2001-11-08 16:00:00,6.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,16,16:00,False,7480
2001-11-08 17:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,17,17:00,False,7481
2001-11-08 18:00:00,7.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,18,18:00,False,7482
2001-11-08 19:00:00,17.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,19,19:00,False,7483
2001-11-08 20:00:00,19.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,20,20:00,False,7484
2001-11-08 21:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,21,21:00,False,7485
2001-11-08 22:00:00,9.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,22,22:00,False,7486
2001-11-08 23:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,8,23,23:00,False,7487
2001-11-09 00:00:00,6.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,9,0,00:00,False,7488
2001-11-09 01:00:00,9.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,9,1,01:00,False,7489
2001-11-09 02:00:00,11.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,9,2,02:00,False,7490
2001-11-09 03:00:00,7.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,9,3,03:00,False,7491
2001-11-09 04:00:00,13.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,9,4,04:00,False,7492
2001-11-09 05:00:00,9.0,en_climate_hourly_SK_4016560_11-2001_P1H.csv,2001,11,9,5,05:00,False,7493
