hour,mu_t,sigma_t,y_t_simulated,SW_raw_kmh,SW_negative_set_zero_kmh
1,22.933333333333334,11.498240030957946,-0.2525335148596629,20.029642363615444,20.029642363615444
2,20.333333333333332,11.16542281629615,0.1713113847645083,22.24609737747426,22.24609737747426
3,21.866666666666667,10.662796917096287,0.26867571130532353,24.731501212871724,24.731501212871724
4,21.866666666666667,11.281252885502862,0.557650990756321,28.157668515239944,28.157668515239944
5,21.733333333333334,14.844270980832334,-0.21562087224670712,18.532598676579784,18.532598676579784
6,22.066666666666666,12.875595224336324,0.1934161316849076,24.557014488098467,24.557014488098467
7,23.2,12.531104158396076,0.06436600495813631,24.006577112390243,24.006577112390243
8,23.4,13.41001757748928,0.022895190295773644,23.707024904306284,23.707024904306284
9,23.133333333333333,11.709987597081797,0.7322504114118136,31.707976568923712,31.707976568923712
10,22.6,11.369131139059961,0.23272504265573069,25.245881529296327,25.245881529296327
11,23.4,10.534297725592749,-0.09067600819615804,22.44479193309338,22.44479193309338
12,22.333333333333332,10.58075521654201,-0.6997119160633577,14.929852827369356,14.929852827369356
13,23.933333333333334,9.535397711884363,-0.6209295528040356,18.01252309628435,18.01252309628435
14,21.066666666666666,9.223159256278008,0.057583023050058475,21.597764058715285,21.597764058715285
15,22.2,12.393546707863733,-0.982038851737447,10.029055622055083,10.029055622055083
16,23.6,14.71539524249543,-0.5438920382999872,15.596413687169226,15.596413687169226
17,23.666666666666668,10.98483803552272,-1.8786616886213823,3.0298722936191673,3.0298722936191673
18,25.266666666666666,11.847041020963038,-1.7483171255077166,4.554281963124563,4.554281963124563
19,25.2,11.007789449813643,-1.2463478680187794,11.480465087625152,11.480465087625152
20,24.466666666666665,11.825315862085683,-1.4730395804700243,7.047508350254446,7.047508350254446
21,22.466666666666665,10.828973481667905,-1.9121730925252716,1.759794955351591,1.759794955351591
22,21.666666666666668,11.884363476353927,-1.7718280872404706,0.6096176602879808,0.6096176602879808
23,21.866666666666667,10.7162537874994,-1.0196290796408936,10.940062680120413,10.940062680120413
24,23.133333333333333,10.21110506589109,-0.24696991575553034,20.61149757543934,20.61149757543934
