z_midpoint,wind_speed_kmh,probability,wind_farm_power_MW_raw,wind_farm_power_MW
0.8,25.245523040582956,0.02498339779187499,4.31831278299766,4.3183
0.9,26.301654379057446,0.022662113983677196,5.046914744944571,5.0469
1.0,27.35778571753194,0.020466295719433078,5.830194863760351,5.8302
1.1,28.413917056006433,0.01832710248685491,6.668153139445005,6.6682
1.2000000000000002,29.470048394480926,0.0163495645866139,7.560789571998526,7.5608
1.3,30.52617973295542,0.014489500794405854,8.508104161420915,8.5081
1.4,31.582311071429913,0.01280502026571062,9.510096907712178,9.5101
1.5,32.63844240990441,0.011161181896840334,10.566767810872312,10.5668
1.6,33.6945737483789,0.00976895959609911,11.678116870901313,11.6781
1.7000000000000002,34.750705086853394,0.008571614168450543,12.844144087799176,12.8441
1.8,35.80683642532789,0.007449844891936922,14.064849461565919,14.0648
1.9,36.862967763802374,0.006448175480973084,15.340232992201518,15.3402
2.0,37.919099102276874,0.005539092563318075,16.670294679706007,16.6703
2.1,38.97523044075136,0.00484497927192764,18.055034524079353,18.055
2.2,40.03136177922586,0.004077915586918981,19.494452525321574,19.4945
2.3000000000000003,41.08749311770035,0.003532214676911359,20.988548683432654,20.9885
2.4000000000000004,42.14362445617485,0.002975782410096062,22.537322998412627,22.5373
2.5,43.199755794649334,0.0025345409839078745,24.140775470261445,24.1408
2.6,44.25588713312383,0.002132914247211855,25.79890609897914,25.7989
2.7,45.31201847159832,0.0018021829634687066,27.0,27.0
2.8000000000000003,46.36814981007282,0.0015029607699268682,27.0,27.0
2.9000000000000004,47.42428114854731,0.001252942988981944,27.0,27.0
3.0,48.4804124870218,0.0010448231649350464,27.0,27.0
3.1,49.536543825496295,0.0008959541300711213,27.0,27.0
3.2,50.59267516397079,0.0007236816042967448,27.0,27.0
3.3000000000000003,51.64880650244528,0.0006097465607428173,27.0,27.0
3.4000000000000004,52.704937840919776,0.0004995789084086366,27.0,27.0
3.5,53.76106917939426,0.0003952335879594554,27.0,27.0
3.6,54.817200517868756,0.0003473991358060763,27.0,27.0
3.7,55.87333185634325,0.0002747912322988107,27.0,27.0
3.8,56.92946319481774,0.00022227608196336132,27.0,27.0
3.9,57.985594533292236,0.00017900816462169958,27.0,27.0
4.0,59.04172587176673,0.00014304670297892553,27.0,27.0
4.1000000000000005,60.09785721024123,0.0001158758208488274,27.0,27.0
4.2,61.153988548715716,9.840882519384684e-05,27.0,27.0
4.3,62.21011988719021,7.922937898437322e-05,27.0,27.0
4.4,63.2662512256647,6.438814084609005e-05,27.0,27.0
4.5,64.32238256413919,5.2286823594874544e-05,27.0,27.0
4.6000000000000005,65.37851390261369,3.89297092704197e-05,27.0,27.0
4.7,66.43464524108819,3.2650723904222964e-05,27.0,27.0
4.800000000000001,67.49077657956268,2.534426820537587e-05,27.0,27.0
4.9,68.54690791803716,1.8037812506528774e-05,27.0,27.0
5.0,69.60303925651166,1.70103421738784e-05,27.0,27.0
