z_midpoint,wind_speed_kmh,probability
-4.9,-34.95396325246315,2.245184070654961e-06
-4.800000000000001,-33.897831913988654,3.5390189588290067e-06
-4.7,-32.84170057551416,4.376206239412212e-06
-4.6000000000000005,-31.785569237039667,4.908961781601526e-06
-4.5,-30.729437898565173,7.57273949254809e-06
-4.4,-29.67330656009068,9.323221988312972e-06
-4.3,-28.617175221616186,1.0845380680282438e-05
-4.2,-27.561043883141693,1.7618986859546558e-05
-4.1000000000000005,-26.504912544667206,2.1500491524068694e-05
-4.0,-25.448781206192706,2.9644040526105332e-05
-3.9,-24.392649867718212,3.58468371958809e-05
-3.8,-23.33651852924372,5.0535668573386245e-05
-3.7,-22.280387190769225,6.0429700071187775e-05
-3.6,-21.224255852294732,7.903809008051447e-05
-3.5,-20.16812451382024,0.00010381122279226578
-3.4000000000000004,-19.111993175345752,0.00013417828869710362
-3.3000000000000003,-18.05586183687126,0.00017055788143509912
-3.2,-16.999730498396765,0.0002279813180896463
-3.1,-15.943599159922272,0.0002954129481439166
-3.0,-14.887467821447778,0.0003733855271400721
-2.9000000000000004,-13.831336482973288,0.000490591746421727
-2.8000000000000003,-12.775205144498795,0.0006230576065903883
-2.7,-11.719073806024298,0.0007877932310287235
-2.6,-10.662942467549804,0.0010105231016311863
-2.5,-9.60681112907531,0.0013047944307561414
-2.4000000000000004,-8.550679790600821,0.001664823015374243
-2.3000000000000003,-7.4945484521263275,0.002099741807637184
-2.2,-6.438417113651834,0.0026676972695783667
-2.1,-5.3822857751773405,0.0033564360237272645
-2.0,-4.326154436702847,0.004224941719397691
-1.9,-3.2700230982283536,0.005248935925452903
-1.8,-2.21389175975386,0.006504031874916299
-1.7000000000000002,-1.1577604212793702,0.00801408940528461
-1.6,-0.1016290828048767,0.009797146097057613
-1.5,0.9545022556696168,0.011849967363014918
-1.4,2.010633594144112,0.014200789246892609
-1.3,3.0667649326186037,0.016751166135287467
-1.2000000000000002,4.122896271093095,0.01957610239774628
-1.1,5.179027609567589,0.02265904455849391
-1.0,6.235158948042082,0.025730532475084507
-0.9,7.291290286516576,0.028966223260571276
-0.8,8.347421624991068,0.0319464958175456
-0.7000000000000001,9.403552963465561,0.03472888774456388
-0.6000000000000001,10.459684301940054,0.03728912061048919
-0.5,11.515815640414548,0.03927329251943872
-0.4,12.57194697888904,0.04097917576552886
-0.3,13.628078317363533,0.04208905777577843
-0.2,14.684209655838025,0.04255499055139032
-0.1,15.740340994312518,0.042519295930063566
0.0,16.796472332787012,0.0418836805142645
0.1,17.852603671261505,0.0408170278108668
0.2,18.908735009736,0.039376418770819654
0.3,19.964866348210492,0.03752615877279619
0.4,21.020997686684986,0.03551945891520548
0.5,22.077129025159476,0.033168751193229734
0.6000000000000001,23.13326036363397,0.030752095945924464
0.7000000000000001,24.189391702108463,0.02832912374004748
0.8,25.245523040582956,0.02589774160739736
0.9,26.301654379057446,0.023533258349259244
1.0,27.35778571753194,0.02118723126526131
1.1,28.413917056006433,0.01898158526663023
1.2000000000000002,29.470048394480926,0.016855243735850862
1.3,30.52617973295542,0.014959166761199063
1.4,31.582311071429913,0.013121807058090048
1.5,32.63844240990441,0.011444730665245376
1.6,33.6945737483789,0.00995054163924087
1.7000000000000002,34.750705086853394,0.008669302614242817
1.8,35.80683642532789,0.00743357613413475
1.9,36.862967763802374,0.006411484626444574
2.0,37.919099102276874,0.005460782361407714
2.1,38.97523044075136,0.004673445777986515
2.2,40.03136177922586,0.0039312792537495355
2.3000000000000003,41.08749311770035,0.003346009236687236
2.4000000000000004,42.14362445617485,0.002802446367784951
2.5,43.199755794649334,0.0023459890300306153
2.6,44.25588713312383,0.0019613395285699026
2.7,45.31201847159832,0.001643855279392329
2.8000000000000003,46.36814981007282,0.0013653002387620048
2.9000000000000004,47.42428114854731,0.00112597883841708
3.0,48.4804124870218,0.0009223901133661329
3.1,49.536543825496295,0.0007705167298749249
3.2,50.59267516397079,0.0006257213843012986
3.3000000000000003,51.64880650244528,0.0005206924345554339
3.4000000000000004,52.704937840919776,0.0004204202307219089
3.5,53.76106917939426,0.0003351032360370406
3.6,54.817200517868756,0.00028266486909864566
3.7,55.87333185634325,0.00022265376266782563
3.8,56.92946319481774,0.00017752175745092472
3.9,57.985594533292236,0.00014833436453236715
4.0,59.04172587176673,0.00011625487009908693
4.1000000000000005,60.09785721024123,9.665707694006103e-05
4.2,61.153988548715716,7.671679807526104e-05
4.3,62.21011988719021,6.278904604374045e-05
4.4,63.2662512256647,5.0421506671488535e-05
4.5,64.32238256413919,3.988055772959999e-05
4.6000000000000005,65.37851390261369,3.1204253185374035e-05
4.7,66.43464524108819,2.637139933837098e-05
4.800000000000001,67.49077657956268,1.982611696290228e-05
4.9,68.54690791803716,1.4917155181300757e-05
5.0,69.60303925651166,1.2633917143346558e-05
