z_midpoint,wind_speed_kmh,probability,wind_farm_power_MW_raw,wind_farm_power_MW
0.3,22.17340792905297,0.03752615877279619,2.5097777841553746,2.5098
0.4,23.138245146199907,0.03551945891520548,3.0279376495648505,3.0279
0.5,24.10308236334684,0.033168751193229734,3.5917312590243116,3.5917
0.6000000000000001,25.067919580493776,0.030752095945924464,4.20115861253376,4.2012
0.7000000000000001,26.032756797640708,0.02832912374004748,4.856219710093187,4.8562
0.8,26.997594014787644,0.02589774160739736,5.556914551702608,5.5569
0.9,27.962431231934577,0.023533258349259244,6.303243137362012,6.3032
1.0,28.92726844908151,0.02118723126526131,7.0952054670713975,7.0952
1.1,29.892105666228446,0.01898158526663023,7.932801540830778,7.9328
1.2000000000000002,30.856942883375382,0.016855243735850862,8.81603135864014,8.816
1.3,31.821780100522314,0.014959166761199063,9.744894920499483,9.7449
1.4,32.78661731766925,0.013121807058090048,10.719392226408818,10.7194
1.5,33.75145453481618,0.011444730665245376,11.739523276368132,11.7395
1.6,34.71629175196312,0.00995054163924087,12.805288070377443,12.8053
1.7000000000000002,35.68112896911005,0.008669302614242817,13.916686608436725,13.9167
1.8,36.645966186256985,0.00743357613413475,15.073718890546003,15.0737
1.9,37.61080340340392,0.006411484626444574,16.276384916705265,16.2764
2.0,38.57564062055086,0.005460782361407714,17.52468468691452,17.5247
2.1,39.54047783769779,0.004673445777986515,18.818618201173752,18.8186
2.2,40.50531505484472,0.0039312792537495355,20.158185459482965,20.1582
2.3000000000000003,41.47015227199166,0.003346009236687236,21.543386461842175,21.5434
2.4000000000000004,42.434989489138594,0.002802446367784951,22.974221208251368,22.9742
2.5,43.39982670628552,0.0023459890300306153,24.450689698710537,24.4507
2.6,44.36466392343246,0.0019613395285699026,25.972791933219703,25.9728
2.7,45.329501140579396,0.001643855279392329,27.0,27.0
2.8000000000000003,46.29433835772633,0.0013653002387620048,27.0,27.0
2.9000000000000004,47.25917557487327,0.00112597883841708,27.0,27.0
3.0,48.2240127920202,0.0009223901133661329,27.0,27.0
3.1,49.188850009167126,0.0007705167298749249,27.0,27.0
3.2,50.15368722631406,0.0006257213843012986,27.0,27.0
3.3000000000000003,51.118524443461,0.0005206924345554339,27.0,27.0
3.4000000000000004,52.083361660607935,0.0004204202307219089,27.0,27.0
3.5,53.048198877754864,0.0003351032360370406,27.0,27.0
3.6,54.0130360949018,0.00028266486909864566,27.0,27.0
3.7,54.977873312048736,0.00022265376266782563,27.0,27.0
3.8,55.942710529195665,0.00017752175745092472,27.0,27.0
3.9,56.9075477463426,0.00014833436453236715,27.0,27.0
4.0,57.87238496348954,0.00011625487009908693,27.0,27.0
4.1000000000000005,58.83722218063647,9.665707694006103e-05,27.0,27.0
4.2,59.80205939778341,7.671679807526104e-05,27.0,27.0
4.3,60.76689661493034,6.278904604374045e-05,27.0,27.0
4.4,61.731733832077275,5.0421506671488535e-05,27.0,27.0
4.5,62.69657104922421,3.988055772959999e-05,27.0,27.0
4.6000000000000005,63.66140826637115,3.1204253185374035e-05,27.0,27.0
4.7,64.62624548351808,2.637139933837098e-05,27.0,27.0
4.800000000000001,65.59108270066503,1.982611696290228e-05,27.0,27.0
4.9,66.55591991781195,1.4917155181300757e-05,27.0,27.0
5.0,67.52075713495887,1.2633917143346558e-05,27.0,27.0
