"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 00:00","1989","08","01","00:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 01:00","1989","08","01","01:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 02:00","1989","08","01","02:00","","","","","","","","15","","4","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 03:00","1989","08","01","03:00","","","","","","","","8","","7","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 04:00","1989","08","01","04:00","","","","","","","","10","","6","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 05:00","1989","08","01","05:00","","","","","","","","9","","6","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 06:00","1989","08","01","06:00","","19.0","","15.9","","82","","9","","6","","11.3","","101.12","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 07:00","1989","08","01","07:00","","21.0","","16.8","","77","","9","","6","","12.9","","101.12","","26","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 08:00","1989","08","01","08:00","","22.2","","18.2","","78","","12","","6","","12.9","","101.15","","28","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 09:00","1989","08","01","09:00","","23.1","","17.6","","71","","11","","15","","12.9","","101.15","","29","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 10:00","1989","08","01","10:00","","23.4","","18.5","","74","","9","","17","","11.3","","101.19","","30","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 11:00","1989","08","01","11:00","","23.8","","18.4","","72","","12","","19","","12.9","","101.22","","30","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 12:00","1989","08","01","12:00","","24.6","","16.7","","62","","12","","19","","12.9","","101.15","","30","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 13:00","1989","08","01","13:00","","25.7","","16.2","","56","","18","","19","","12.9","","101.12","","30","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1989-08-01 14:00","1989","08","01","14:00","","24.8","","16.6","","61","","20","","11","","19.3","","101.09","","30","","","","Mostly Cloudy"
