"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 00:00","2002","09","01","00:00","","21.4","","18.3","","83","","","","12","","7","","15.0","","101.76","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 01:00","2002","09","01","01:00","","21.5","","18.7","","84","","","","18","","9","","15.0","","101.77","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 02:00","2002","09","01","02:00","","22.1","","17.2","","74","","","","19","","17","","15.0","","101.77","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 03:00","2002","09","01","03:00","","21.9","","16.3","","71","","","","20","","20","","15.0","","101.76","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 04:00","2002","09","01","04:00","","21.3","","16.2","","73","","","","19","","13","","15.0","","101.75","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 05:00","2002","09","01","05:00","","20.6","","16.1","","75","","","","18","","13","","15.0","","101.77","","25","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 06:00","2002","09","01","06:00","","20.7","","15.4","","72","","","","17","","15","","15.0","","101.78","","25","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 07:00","2002","09","01","07:00","","21.2","","15.7","","71","","","","18","","15","","15.0","","101.80","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 08:00","2002","09","01","08:00","","21.4","","16.1","","72","","","","14","","15","","15.0","","101.81","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 09:00","2002","09","01","09:00","","21.7","","16.0","","70","","","","14","","13","","15.0","","101.82","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 10:00","2002","09","01","10:00","","21.6","","16.2","","71","","","","12","","15","","15.0","","101.76","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 11:00","2002","09","01","11:00","","22.6","","16.5","","68","","","","14","","13","","15.0","","101.71","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 12:00","2002","09","01","12:00","","23.6","","16.3","","64","","","","10","","11","","15.0","","101.62","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 13:00","2002","09","01","13:00","","23.2","","16.2","","65","","","","11","","13","","15.0","","101.58","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 14:00","2002","09","01","14:00","","23.0","","16.8","","68","","","","7","","17","","15.0","","101.48","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 15:00","2002","09","01","15:00","","22.9","","17.3","","71","","","","8","","19","","15.0","","101.39","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 16:00","2002","09","01","16:00","","22.5","","16.6","","69","","","","8","","20","","15.0","","101.34","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 17:00","2002","09","01","17:00","","22.5","","17.1","","72","","","","7","","28","","15.0","","101.29","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 18:00","2002","09","01","18:00","","22.3","","17.6","","75","","","","7","","24","","15.0","","101.26","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 19:00","2002","09","01","19:00","","21.7","","17.2","","76","","","","6","","19","","15.0","","101.20","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 20:00","2002","09","01","20:00","","21.7","","17.3","","76","","","","6","","17","","15.0","","101.21","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 21:00","2002","09","01","21:00","","21.4","","17.7","","79","","","","6","","13","","15.0","","101.20","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 22:00","2002","09","01","22:00","","21.1","","18.0","","82","","","","8","","7","","15.0","","101.16","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-01 23:00","2002","09","01","23:00","","19.5","","17.9","","90","","","","11","","4","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 00:00","2002","09","02","00:00","","20.9","","18.7","","87","","","","19","","11","","15.0","","101.10","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 01:00","2002","09","02","01:00","","20.9","","18.3","","85","","","","17","","13","","15.0","","101.04","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 02:00","2002","09","02","02:00","","20.7","","17.9","","84","","","","18","","13","","15.0","","101.02","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 03:00","2002","09","02","03:00","","20.3","","17.8","","86","","","","18","","13","","15.0","","101.00","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 04:00","2002","09","02","04:00","","20.2","","17.9","","87","","","","18","","13","","15.0","","100.96","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 05:00","2002","09","02","05:00","","20.5","","18.5","","88","","","","19","","9","","15.0","","100.97","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 06:00","2002","09","02","06:00","","20.5","","18.4","","88","","","","19","","13","","15.0","","100.97","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 07:00","2002","09","02","07:00","","20.8","","18.1","","85","","","","19","","11","","15.0","","100.99","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 08:00","2002","09","02","08:00","","21.0","","17.8","","82","","","","18","","13","","12.9","","100.97","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 09:00","2002","09","02","09:00","","21.4","","18.0","","81","","","","18","","17","","12.9","","100.97","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 10:00","2002","09","02","10:00","","22.1","","18.3","","79","","","","18","","13","","15.0","","100.93","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 11:00","2002","09","02","11:00","","22.6","","18.4","","77","","","","12","","15","","15.0","","100.86","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 12:00","2002","09","02","12:00","","23.3","","18.6","","75","","","","9","","13","","15.0","","100.81","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 13:00","2002","09","02","13:00","","22.9","","19.2","","80","","","","7","","20","","15.0","","100.75","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 14:00","2002","09","02","14:00","","22.7","","18.5","","77","","","","9","","22","","15.0","","100.68","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 15:00","2002","09","02","15:00","","22.7","","19.1","","80","","","","8","","22","","11.3","","100.60","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 16:00","2002","09","02","16:00","","22.6","","18.9","","80","","","","7","","22","","12.9","","100.55","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 17:00","2002","09","02","17:00","","22.2","","18.9","","82","","","","7","","26","","15.0","","100.51","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 18:00","2002","09","02","18:00","","22.1","","19.1","","83","","","","8","","19","","12.9","","100.44","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 19:00","2002","09","02","19:00","","21.9","","19.2","","85","","","","8","","19","","15.0","","100.43","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 20:00","2002","09","02","20:00","","22.1","","19.7","","86","","","","7","","20","","15.0","","100.43","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 21:00","2002","09","02","21:00","","22.3","","20.0","","87","","","","7","","19","","15.0","","100.42","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 22:00","2002","09","02","22:00","","22.6","","20.2","","86","","","","7","","15","","15.0","","100.39","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-09-02 23:00","2002","09","02","23:00","","23.5","","19.2","","77","","","","14","","6","","15.0","","100.37","","30","","","",""
