"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 00:00","1997","09","01","00:00","","19.1","","17.0","","88","","","","0","","15.0","","101.01","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 01:00","1997","09","01","01:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 02:00","1997","09","01","02:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 03:00","1997","09","01","03:00","","18.9","","16.7","","87","","","","0","","9.7","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 04:00","1997","09","01","04:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 05:00","1997","09","01","05:00","","19.5","","17.1","","86","","35","","7","","8.0","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 06:00","1997","09","01","06:00","","18.9","","15.3","","80","","8","","9","","9.7","","101.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 07:00","1997","09","01","07:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 08:00","1997","09","01","08:00","","19.5","","16.5","","83","","7","","17","","11.3","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 09:00","1997","09","01","09:00","","20.0","","16.6","","81","","7","","19","","12.9","","101.38","","25","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 10:00","1997","09","01","10:00","","20.7","","17.0","","79","","8","","13","","15.0","","101.45","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 11:00","1997","09","01","11:00","","20.8","","17.5","","81","","8","","13","","15.0","","101.48","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 12:00","1997","09","01","12:00","","21.3","","18.2","","82","","8","","11","","15.0","","101.41","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 13:00","1997","09","01","13:00","","21.8","","19.6","","87","","6","","13","","11.3","","101.38","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 14:00","1997","09","01","14:00","","21.4","","19.1","","87","","6","","11","","11.3","","101.35","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 15:00","1997","09","01","15:00","","21.6","","19.1","","86","","9","","11","","11.3","","101.31","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 16:00","1997","09","01","16:00","","22.1","","18.7","","81","","8","","7","","15.0","","101.31","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 17:00","1997","09","01","17:00","","21.2","","18.1","","82","","9","","11","","15.0","","101.25","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 18:00","1997","09","01","18:00","","20.7","","18.3","","86","","8","","9","","12.9","","101.21","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 19:00","1997","09","01","19:00","","20.0","","18.1","","89","","8","","11","","12.9","","101.21","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 20:00","1997","09","01","20:00","","19.7","","18.3","","92","","9","","7","","11.3","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 21:00","1997","09","01","21:00","","19.5","","18.5","","94","","10","","6","","9.7","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 22:00","1997","09","01","22:00","","18.8","","18.6","","99","","","","0","","4.8","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-01 23:00","1997","09","01","23:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 00:00","1997","09","02","00:00","","18.1","","18.1","","100","","","","0","","3.9","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 01:00","1997","09","02","01:00","","18.4","","17.5","","94","","31","","7","","8.0","","101.18","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 02:00","1997","09","02","02:00","","18.6","","17.4","","93","","31","","6","","5.6","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 03:00","1997","09","02","03:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 04:00","1997","09","02","04:00","","17.6","","16.9","","96","","26","","6","","3.9","","101.04","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 05:00","1997","09","02","05:00","","16.9","","16.0","","94","","26","","9","","3.7","","101.04","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 06:00","1997","09","02","06:00","","16.7","","16.5","","99","","27","","13","","1.6","","101.08","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 07:00","1997","09","02","07:00","","17.7","","17.4","","98","","23","","20","","1.8","","101.04","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 08:00","1997","09","02","08:00","","18.9","","17.7","","93","","24","","20","","3.5","","101.01","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 09:00","1997","09","02","09:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 10:00","1997","09","02","10:00","","21.9","","19.4","","86","","21","","20","","5.6","","100.94","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 11:00","1997","09","02","11:00","","22.6","","19.5","","83","","22","","24","","5.6","","100.91","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 12:00","1997","09","02","12:00","","21.5","","19.8","","90","","22","","20","","4.8","","100.84","","29","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 13:00","1997","09","02","13:00","","23.3","","19.3","","78","","26","","19","","6.4","","100.84","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 14:00","1997","09","02","14:00","","23.5","","19.0","","76","","27","","20","","8.0","","100.81","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 15:00","1997","09","02","15:00","","23.2","","19.0","","77","","25","","17","","8.0","","100.77","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 16:00","1997","09","02","16:00","","23.8","","17.6","","68","","31","","20","","15.0","","100.74","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 17:00","1997","09","02","17:00","","20.5","","15.7","","74","","32","","30","","15.0","","100.77","","25","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 18:00","1997","09","02","18:00","","18.7","","14.4","","76","","33","","39","","15.0","","100.81","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 19:00","1997","09","02","19:00","","17.6","","12.5","","72","","32","","37","","15.0","","100.88","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 20:00","1997","09","02","20:00","","16.6","","10.8","","69","","31","","32","","15.0","","100.94","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 21:00","1997","09","02","21:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 22:00","1997","09","02","22:00","","15.6","","8.7","","63","","1","","17","","15.0","","101.04","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-02 23:00","1997","09","02","23:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 00:00","1997","09","03","00:00","","15.0","","7.5","","61","","35","","20","","15.0","","101.18","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 01:00","1997","09","03","01:00","","15.0","","6.7","","58","","35","","17","","15.0","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 02:00","1997","09","03","02:00","","14.5","","6.7","","59","","35","","17","","15.0","","101.18","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 03:00","1997","09","03","03:00","","13.9","","5.3","","56","","1","","17","","15.0","","101.18","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 04:00","1997","09","03","04:00","","13.0","","5.3","","59","","35","","9","","15.0","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 05:00","1997","09","03","05:00","","12.9","","7.4","","69","","30","","7","","15.0","","101.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 06:00","1997","09","03","06:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 07:00","1997","09","03","07:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 08:00","1997","09","03","08:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 09:00","1997","09","03","09:00","","13.4","","3.8","","52","","34","","30","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 10:00","1997","09","03","10:00","","14.3","","4.2","","51","","36","","22","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 11:00","1997","09","03","11:00","","15.5","","4.9","","49","","30","","32","","15.0","","101.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 12:00","1997","09","03","12:00","","16.3","","4.7","","46","","34","","28","","15.0","","101.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 13:00","1997","09","03","13:00","","16.4","","5.1","","47","","33","","26","","15.0","","101.18","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 14:00","1997","09","03","14:00","","16.6","","4.0","","43","","32","","30","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 15:00","1997","09","03","15:00","","17.0","","3.6","","41","","31","","33","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 16:00","1997","09","03","16:00","","16.2","","3.0","","41","","32","","30","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 17:00","1997","09","03","17:00","","16.0","","1.9","","39","","32","","30","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 18:00","1997","09","03","18:00","","15.5","","1.8","","40","","32","","24","","15.0","","101.18","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 19:00","1997","09","03","19:00","","14.9","","2.0","","42","","31","","28","","15.0","","101.18","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 20:00","1997","09","03","20:00","","14.0","","2.7","","46","","31","","19","","15.0","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 21:00","1997","09","03","21:00","","13.5","","3.1","","49","","33","","24","","15.0","","101.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 22:00","1997","09","03","22:00","","13.0","","2.9","","50","","34","","17","","15.0","","101.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-03 23:00","1997","09","03","23:00","","12.3","","2.7","","52","","35","","9","","15.0","","101.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-04 00:00","1997","09","04","00:00","","12.5","","1.4","","47","","35","","13","","15.0","","101.31","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-04 01:00","1997","09","04","01:00","","12.5","","1.3","","46","","33","","11","","15.0","","101.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-04 02:00","1997","09","04","02:00","","10.5","","2.6","","58","","30","","9","","15.0","","101.31","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-09-04 03:00","1997","09","04","03:00","","10.2","","2.2","","58","","34","","9","","15.0","","101.28","","","","","",""
