"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 00:00","2003","10","01","00:00","","6.6","","3.3","","79","","","","26","","13","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 01:00","2003","10","01","01:00","","5.8","","3.8","","87","","","","23","","13","","15.0","","101.16","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 02:00","2003","10","01","02:00","","5.7","","4.0","","89","","","","24","","13","","15.0","","101.16","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 03:00","2003","10","01","03:00","","5.2","","3.7","","90","","","","23","","13","","15.0","","101.13","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 04:00","2003","10","01","04:00","","5.1","","3.3","","88","","","","24","","15","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 05:00","2003","10","01","05:00","","5.0","","2.5","","84","","","","25","","17","","15.0","","101.09","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 06:00","2003","10","01","06:00","","4.4","","2.1","","85","","","","25","","11","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 07:00","2003","10","01","07:00","","5.2","","1.7","","78","","","","25","","9","","15.0","","101.13","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 08:00","2003","10","01","08:00","","6.7","","2.5","","75","","","","26","","11","","15.0","","101.09","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 09:00","2003","10","01","09:00","","8.2","","3.8","","74","","","","24","","11","","15.0","","101.08","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 10:00","2003","10","01","10:00","","8.6","","3.7","","71","","","","20","","17","","15.0","","101.06","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 11:00","2003","10","01","11:00","","9.4","","4.6","","72","","","","19","","22","","15.0","","101.00","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 12:00","2003","10","01","12:00","","9.3","","4.2","","70","","","","18","","17","","15.0","","100.97","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 13:00","2003","10","01","13:00","","10.1","","3.7","","64","","","","19","","11","","15.0","","100.85","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 14:00","2003","10","01","14:00","","11.3","","-0.1","","45","","","","27","","20","","15.0","","100.79","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 15:00","2003","10","01","15:00","","11.0","","-0.4","","45","","","","27","","20","","15.0","","100.75","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 16:00","2003","10","01","16:00","","11.2","","1.2","","50","","","","28","","17","","15.0","","100.72","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 17:00","2003","10","01","17:00","","8.3","","2.0","","64","","","","27","","43","","15.0","","100.79","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 18:00","2003","10","01","18:00","","7.7","","2.9","","72","","","","29","","24","","15.0","","100.80","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 19:00","2003","10","01","19:00","","6.1","","3.5","","83","","","","30","","20","","15.0","","100.79","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-10-01 20:00","2003","10","01","20:00","","5.9","","2.9","","81","","","","28","","9","","15.0","","100.80","","","","","",""
