"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 00:00","2003","01","01","00:00","","1.1","","-5.4","","62","","","","27","","15","","15.0","","100.71","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 01:00","2003","01","01","01:00","","1.2","","-5.3","","62","","","","27","","11","","15.0","","100.76","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 02:00","2003","01","01","02:00","","1.1","","-5.5","","61","","","","28","","7","","15.0","","100.84","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 03:00","2003","01","01","03:00","","1.1","","-6.1","","59","","","","34","","13","","15.0","","100.88","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 04:00","2003","01","01","04:00","","0.6","","-6.6","","58","","","","32","","11","","15.0","","100.95","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 05:00","2003","01","01","05:00","","0.1","","-6.8","","60","","","","34","","11","","15.0","","100.92","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 06:00","2003","01","01","06:00","","0.4","","-6.9","","58","","","","34","","15","","15.0","","100.97","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 07:00","2003","01","01","07:00","","0.1","","-6.7","","60","","","","36","","11","","15.0","","100.98","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 08:00","2003","01","01","08:00","","-0.1","","-6.4","","62","","","","5","","20","","15.0","","100.96","","","","-5","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 09:00","2003","01","01","09:00","","-0.2","","-6.5","","62","","","","4","","17","","15.0","","100.98","","","","-5","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 10:00","2003","01","01","10:00","","-0.2","","-6.4","","63","","","","7","","17","","15.0","","101.09","","","","-5","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 11:00","2003","01","01","11:00","","-0.2","","-8.2","","55","","","","6","","20","","15.0","","101.03","","","","-5","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 12:00","2003","01","01","12:00","","-0.2","","-7.1","","60","","","","3","","22","","15.0","","100.94","","","","-6","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 13:00","2003","01","01","13:00","","-0.1","","-7.0","","60","","","","3","","22","","15.0","","100.87","","","","-6","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 14:00","2003","01","01","14:00","","-0.1","","-7.8","","56","","","","5","","30","","15.0","","100.80","","","","-7","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 15:00","2003","01","01","15:00","","-0.4","","-8.2","","56","","","","5","","32","","15.0","","100.77","","","","-7","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 16:00","2003","01","01","16:00","","-0.5","","-8.8","","53","","","","4","","22","","15.0","","100.74","","","","-6","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 17:00","2003","01","01","17:00","","-0.8","","-8.2","","57","","","","4","","22","","15.0","","100.76","","","","-7","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 18:00","2003","01","01","18:00","","-1.3","","-8.2","","59","","","","4","","32","","15.0","","100.77","","","","-8","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 19:00","2003","01","01","19:00","","-2.5","","-11.0","","52","","","","3","","33","","15.0","","100.81","","","","-10","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 20:00","2003","01","01","20:00","","-3.2","","-12.2","","50","","","","3","","26","","15.0","","100.83","","","","-10","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 21:00","2003","01","01","21:00","","-4.3","","-13.9","","47","","","","3","","24","","15.0","","100.84","","","","-11","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 22:00","2003","01","01","22:00","","-5.4","","-14.5","","49","","","","4","","32","","15.0","","100.88","","","","-14","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-01 23:00","2003","01","01","23:00","","-5.9","","-14.2","","52","","","","3","","22","","15.0","","100.95","","","","-13","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 00:00","2003","01","02","00:00","","-6.5","","-14.6","","53","","","","3","","33","","15.0","","100.95","","","","-15","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 01:00","2003","01","02","01:00","","-6.7","","-14.6","","53","","","","2","","26","","15.0","","101.06","","","","-15","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 02:00","2003","01","02","02:00","","-7.2","","-14.5","","56","","","","1","","24","","15.0","","101.12","","","","-15","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 03:00","2003","01","02","03:00","","-7.9","","-14.8","","58","","","","3","","19","","15.0","","101.14","","","","-15","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 04:00","2003","01","02","04:00","","-8.4","","-15.1","","58","","","","5","","26","","15.0","","101.17","","","","-17","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 05:00","2003","01","02","05:00","","-8.9","","-15.5","","59","","","","3","","22","","15.0","","101.20","","","","-17","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 06:00","2003","01","02","06:00","","-9.1","","-15.3","","61","","","","2","","24","","15.0","","101.19","","","","-17","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 07:00","2003","01","02","07:00","","-9.0","","-15.6","","59","","","","2","","24","","15.0","","101.32","","","","-17","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 08:00","2003","01","02","08:00","","-9.0","","-15.2","","61","","","","4","","24","","15.0","","101.35","","","","-17","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 09:00","2003","01","02","09:00","","-8.5","","-14.6","","61","","","","3","","24","","15.0","","101.36","","","","-17","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 10:00","2003","01","02","10:00","","-8.7","","-14.5","","63","","","","4","","30","","9.7","","101.42","","","","-18","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 11:00","2003","01","02","11:00","","-8.3","","-14.2","","62","","","","5","","28","","12.9","","101.36","","","","-17","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 12:00","2003","01","02","12:00","","-7.3","","-13.4","","62","","","","4","","30","","15.0","","101.26","","","","-16","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 13:00","2003","01","02","13:00","","-6.4","","-12.3","","63","","","","6","","35","","15.0","","101.22","","","","-15","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 14:00","2003","01","02","14:00","","-6.1","","-12.4","","61","","","","6","","26","","15.0","","101.23","","","","-14","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 15:00","2003","01","02","15:00","","-5.6","","-12.1","","60","","","","6","","30","","15.0","","101.20","","","","-14","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 16:00","2003","01","02","16:00","","-4.8","","-11.3","","60","","","","7","","41","","15.0","","101.14","","","","-14","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 17:00","2003","01","02","17:00","","-4.3","","-10.7","","61","","","","6","","44","","15.0","","101.10","","","","-14","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 18:00","2003","01","02","18:00","","-3.9","","-9.7","","64","","","","6","","41","","15.0","","101.09","","","","-13","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 19:00","2003","01","02","19:00","","-3.8","","-9.2","","66","","","","6","","48","","15.0","","101.05","","","","-13","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 20:00","2003","01","02","20:00","","-3.9","","-8.1","","73","","","","7","","54","","3.2","","100.98","","","","-14","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 21:00","2003","01","02","21:00","","-4.3","","-6.7","","83","","","","6","","59","","0.5","","100.91","","","","-15","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 22:00","2003","01","02","22:00","","-4.5","","-6.8","","84","","","","5","","48","","0.3","","100.81","","","","-14","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-02 23:00","2003","01","02","23:00","","-4.8","","-7.1","","84","","","","5","","43","","0.8","","100.78","","","","-14","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-01-03 00:00","2003","01","03","00:00","","-4.9","","-7.5","","82","","","","4","","35","","2.3","","100.74","","","","-13","","Snow"
