"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 00:00","2002","11","01","00:00","","5.0","","2.6","","84","","","","26","","24","","15.0","","100.52","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 01:00","2002","11","01","01:00","","4.7","","2.0","","83","","","","27","","17","","15.0","","100.48","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 02:00","2002","11","01","02:00","","4.4","","1.6","","82","","","","27","","22","","15.0","","100.46","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 03:00","2002","11","01","03:00","","4.1","","1.1","","81","","","","27","","22","","15.0","","100.43","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 04:00","2002","11","01","04:00","","3.9","","-0.1","","75","","","","27","","22","","15.0","","100.41","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 05:00","2002","11","01","05:00","","3.2","","-0.1","","79","","","","26","","20","","15.0","","100.40","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 06:00","2002","11","01","06:00","","2.6","","-1.1","","77","","","","26","","22","","15.0","","100.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 07:00","2002","11","01","07:00","","3.0","","-0.1","","80","","","","25","","30","","15.0","","100.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 08:00","2002","11","01","08:00","","3.3","","-0.3","","77","","","","24","","33","","15.0","","100.40","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 09:00","2002","11","01","09:00","","3.3","","-1.5","","71","","","","25","","35","","15.0","","100.37","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 10:00","2002","11","01","10:00","","3.7","","-1.3","","70","","","","25","","32","","15.0","","100.34","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 11:00","2002","11","01","11:00","","4.7","","-2.3","","60","","","","27","","37","","15.0","","100.32","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 12:00","2002","11","01","12:00","","0.6","","-1.7","","85","","","","31","","15","","15.0","","100.41","","","","","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 13:00","2002","11","01","13:00","","2.5","","-3.0","","67","","","","31","","19","","15.0","","100.40","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 14:00","2002","11","01","14:00","","4.1","","-5.2","","51","","","","32","","24","","15.0","","100.43","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 15:00","2002","11","01","15:00","","4.0","","-6.0","","48","","","","32","","19","","15.0","","100.45","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 16:00","2002","11","01","16:00","","2.9","","-6.7","","49","","","","30","","20","","15.0","","100.52","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 17:00","2002","11","01","17:00","","1.6","","-4.7","","63","","","","30","","26","","15.0","","100.61","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 18:00","2002","11","01","18:00","","1.5","","-4.6","","64","","","","27","","19","","15.0","","100.65","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 19:00","2002","11","01","19:00","","1.1","","-5.4","","62","","","","29","","24","","15.0","","100.71","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 20:00","2002","11","01","20:00","","1.1","","-4.9","","64","","","","28","","22","","15.0","","100.72","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 21:00","2002","11","01","21:00","","0.8","","-6.9","","56","","","","28","","22","","15.0","","100.71","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 22:00","2002","11","01","22:00","","1.1","","-4.7","","65","","","","25","","24","","15.0","","100.71","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-01 23:00","2002","11","01","23:00","","1.1","","-5.1","","63","","","","28","","20","","15.0","","100.69","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-02 00:00","2002","11","02","00:00","","1.3","","-5.5","","60","","","","27","","20","","15.0","","100.65","","","","","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-11-02 01:00","2002","11","02","01:00","","0.8","","-4.5","","68","","","","27","","20","","15.0","","100.62","","","","","",""
