"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 00:00","1999","05","01","00:00","","13.3","","-4.1","","30","","33","","15","","15.0","","101.62","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 01:00","1999","05","01","01:00","","12.8","","-4.8","","29","","33","","9","","15.0","","101.62","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 02:00","1999","05","01","02:00","","11.4","","-3.5","","35","","30","","11","","15.0","","101.55","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 03:00","1999","05","01","03:00","","11.0","","-5.8","","30","","32","","7","","15.0","","101.55","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 04:00","1999","05","01","04:00","","10.3","","-5.7","","32","","34","","9","","15.0","","101.55","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 05:00","1999","05","01","05:00","","9.7","","-5.5","","34","","32","","11","","15.0","","101.55","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 06:00","1999","05","01","06:00","","10.0","","-4.6","","35","","32","","9","","15.0","","101.62","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 07:00","1999","05","01","07:00","","11.8","","-2.5","","37","","29","","6","","15.0","","101.65","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 08:00","1999","05","01","08:00","","14.1","","-1.9","","33","","10","","6","","15.0","","101.68","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 09:00","1999","05","01","09:00","","14.8","","0.5","","38","","12","","6","","15.0","","101.72","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 10:00","1999","05","01","10:00","","15.1","","-0.5","","34","","14","","9","","15.0","","101.68","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 11:00","1999","05","01","11:00","","14.1","","-0.1","","38","","14","","7","","15.0","","101.68","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 12:00","1999","05","01","12:00","","14.9","","0.5","","37","","14","","9","","15.0","","101.62","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 13:00","1999","05","01","13:00","","16.3","","-1.4","","30","","15","","9","","15.0","","101.58","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 14:00","1999","05","01","14:00","","15.5","","2.9","","43","","19","","7","","15.0","","101.51","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 15:00","1999","05","01","15:00","","16.5","","0.8","","34","","7","","9","","15.0","","101.45","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 16:00","1999","05","01","16:00","","16.3","","3.1","","41","","6","","9","","15.0","","101.41","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 17:00","1999","05","01","17:00","","15.5","","2.4","","41","","7","","9","","15.0","","101.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 18:00","1999","05","01","18:00","","15.6","","2.3","","41","","8","","4","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 19:00","1999","05","01","19:00","","13.5","","0.3","","40","","8","","13","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 20:00","1999","05","01","20:00","","13.1","","0.5","","42","","6","","9","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 21:00","1999","05","01","21:00","","13.9","","-0.5","","37","","35","","4","","15.0","","101.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 22:00","1999","05","01","22:00","","12.1","","1.8","","49","","32","","4","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-01 23:00","1999","05","01","23:00","","11.6","","5.9","","68","","","","0","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 00:00","1999","05","02","00:00","","11.0","","3.6","","60","","10","","4","","15.0","","101.31","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 01:00","1999","05","02","01:00","","9.4","","5.7","","78","","","","0","","15.0","","101.31","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 02:00","1999","05","02","02:00","","9.3","","5.9","","79","","19","","15","","15.0","","101.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 03:00","1999","05","02","03:00","","8.6","","3.9","","72","","28","","6","","15.0","","101.31","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 04:00","1999","05","02","04:00","","8.8","","5.4","","79","","30","","6","","15.0","","101.31","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 05:00","1999","05","02","05:00","","8.6","","4.2","","74","","","","0","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 06:00","1999","05","02","06:00","","8.9","","6.4","","84","","31","","4","","15.0","","101.41","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 07:00","1999","05","02","07:00","","12.8","","6.3","","65","","","","0","","15.0","","101.45","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 08:00","1999","05","02","08:00","","14.7","","4.7","","51","","19","","6","","15.0","","101.48","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 09:00","1999","05","02","09:00","","16.3","","2.1","","38","","11","","7","","15.0","","101.51","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 10:00","1999","05","02","10:00","","16.3","","1.9","","38","","7","","9","","15.0","","101.51","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 11:00","1999","05","02","11:00","","18.0","","1.8","","34","","19","","7","","15.0","","101.48","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 12:00","1999","05","02","12:00","","18.5","","2.2","","34","","23","","4","","15.0","","101.45","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 13:00","1999","05","02","13:00","","19.6","","1.9","","31","","8","","9","","15.0","","101.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 14:00","1999","05","02","14:00","","19.9","","4.1","","35","","7","","9","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 15:00","1999","05","02","15:00","","18.1","","4.4","","40","","7","","9","","15.0","","101.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 16:00","1999","05","02","16:00","","18.1","","3.0","","36","","8","","13","","15.0","","101.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 17:00","1999","05","02","17:00","","18.3","","0.7","","31","","9","","11","","15.0","","101.18","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 18:00","1999","05","02","18:00","","19.0","","-0.5","","27","","9","","9","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 19:00","1999","05","02","19:00","","17.3","","0.1","","31","","9","","9","","15.0","","101.08","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 20:00","1999","05","02","20:00","","15.6","","2.8","","42","","8","","11","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 21:00","1999","05","02","21:00","","16.3","","2.3","","39","","7","","11","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 22:00","1999","05","02","22:00","","12.8","","7.3","","69","","22","","6","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-02 23:00","1999","05","02","23:00","","11.1","","7.1","","76","","","","0","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 00:00","1999","05","03","00:00","","13.6","","5.4","","58","","8","","9","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 01:00","1999","05","03","01:00","","11.9","","3.9","","58","","8","","6","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 02:00","1999","05","03","02:00","","13.6","","3.3","","50","","7","","7","","15.0","","101.08","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 03:00","1999","05","03","03:00","","14.6","","2.0","","42","","5","","13","","15.0","","101.08","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 04:00","1999","05","03","04:00","","14.5","","3.4","","47","","8","","13","","15.0","","101.08","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 05:00","1999","05","03","05:00","","13.7","","3.3","","49","","7","","13","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 06:00","1999","05","03","06:00","","14.2","","3.6","","49","","7","","15","","15.0","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 07:00","1999","05","03","07:00","","14.3","","4.8","","53","","8","","20","","15.0","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 08:00","1999","05","03","08:00","","14.1","","5.4","","56","","8","","20","","15.0","","101.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 09:00","1999","05","03","09:00","","14.0","","6.4","","60","","8","","20","","15.0","","101.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 10:00","1999","05","03","10:00","","14.4","","6.1","","57","","9","","19","","15.0","","101.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 11:00","1999","05","03","11:00","","14.5","","6.0","","57","","8","","17","","15.0","","101.21","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-05-03 12:00","1999","05","03","12:00","","18.1","","4.7","","41","","8","","17","","15.0","","101.14","","","","","",""
