"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 00:00","2001","07","01","00:00","","19.6","","18.2","","92","","","","25","","20","","8.0","","100.03","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 01:00","2001","07","01","01:00","","19.0","","18.0","","94","","","","23","","15","","5.6","","99.97","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 02:00","2001","07","01","02:00","","19.1","","18.3","","95","","","","24","","7","","4.8","","99.92","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 03:00","2001","07","01","03:00","","19.2","","18.3","","95","","","","26","","4","","4.0","","99.82","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 04:00","2001","07","01","04:00","","19.9","","18.6","","92","","","","","","0","","4.0","","99.81","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 05:00","2001","07","01","05:00","","20.1","","19.3","","95","","","","","","0","","2.4","","99.77","","27","","","","Moderate Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 06:00","2001","07","01","06:00","","20.5","","19.3","","93","","","","19","","11","","3.9","","99.72","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 07:00","2001","07","01","07:00","","20.4","","18.8","","91","","","","23","","11","","4.8","","99.77","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 08:00","2001","07","01","08:00","","21.5","","19.5","","88","","","","25","","9","","5.6","","99.80","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 09:00","2001","07","01","09:00","","18.0","","16.7","","92","","","","32","","48","","2.1","","99.87","","","","","","Heavy Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 10:00","2001","07","01","10:00","","17.1","","13.2","","78","","","","31","","39","","15.0","","99.92","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 11:00","2001","07","01","11:00","","16.9","","11.0","","68","","","","30","","24","","15.0","","99.97","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 12:00","2001","07","01","12:00","","17.3","","7.1","","51","","","","28","","39","","15.0","","100.02","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 13:00","2001","07","01","13:00","","18.5","","3.3","","36","","","","29","","50","","15.0","","100.03","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 14:00","2001","07","01","14:00","","18.2","","5.6","","44","","","","29","","43","","15.0","","100.11","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 15:00","2001","07","01","15:00","","16.6","","4.9","","46","","","","29","","43","","15.0","","100.19","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 16:00","2001","07","01","16:00","","16.7","","5.1","","46","","","","30","","35","","15.0","","100.29","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 17:00","2001","07","01","17:00","","16.3","","5.1","","47","","","","31","","37","","15.0","","100.43","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 18:00","2001","07","01","18:00","","14.9","","5.2","","52","","","","30","","28","","15.0","","100.52","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 19:00","2001","07","01","19:00","","14.2","","3.9","","50","","","","31","","33","","15.0","","100.63","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 20:00","2001","07","01","20:00","","13.9","","4.3","","52","","","","31","","30","","15.0","","100.72","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 21:00","2001","07","01","21:00","","12.9","","4.4","","56","","","","29","","32","","15.0","","100.83","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 22:00","2001","07","01","22:00","","12.3","","4.5","","59","","","","30","","19","","15.0","","100.94","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-01 23:00","2001","07","01","23:00","","11.8","","1.4","","49","","","","34","","20","","15.0","","101.05","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-07-02 00:00","2001","07","02","00:00","","10.7","","2.1","","55","","","","29","","13","","15.0","","101.14","","","","","",""
