"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 00:00","1990","06","01","00:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 01:00","1990","06","01","01:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 02:00","1990","06","01","02:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 03:00","1990","06","01","03:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 04:00","1990","06","01","04:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 05:00","1990","06","01","05:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 06:00","1990","06","01","06:00","","10.4","","8.4","","87","","24","","4","","25.0","","101.26","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 07:00","1990","06","01","07:00","","11.4","","8.3","","81","","25","","9","","25.0","","101.29","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 08:00","1990","06","01","08:00","","12.0","","8.4","","79","","25","","7","","25.0","","101.36","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 09:00","1990","06","01","09:00","","13.4","","8.9","","74","","24","","2","","25.0","","101.36","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1990-06-01 10:00","1990","06","01","10:00","","14.2","","9.1","","71","","21","","4","","25.0","","101.32","","","","","","Mostly Cloudy"
