"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 00:00","1999","09","01","00:00","","16.5","","15.0","","91","","7","","4","","15.0","","101.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 01:00","1999","09","01","01:00","","16.4","","15.6","","95","","","","0","","15.0","","101.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 02:00","1999","09","01","02:00","","15.9","","15.1","","95","","11","","4","","15.0","","101.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 03:00","1999","09","01","03:00","","15.6","","14.3","","92","","","","0","","15.0","","101.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 04:00","1999","09","01","04:00","","15.3","","13.7","","90","","32","","6","","15.0","","101.38","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 05:00","1999","09","01","05:00","","14.8","","13.3","","91","","33","","7","","15.0","","101.41","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 06:00","1999","09","01","06:00","","14.3","","13.1","","92","","","","0","","15.0","","101.45","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 07:00","1999","09","01","07:00","","17.5","","14.6","","83","","","","0","","15.0","","101.48","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 08:00","1999","09","01","08:00","","19.8","","15.4","","76","","4","","4","","15.0","","101.48","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 09:00","1999","09","01","09:00","","21.6","","15.3","","67","","10","","6","","15.0","","101.48","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 10:00","1999","09","01","10:00","","21.6","","17.1","","76","","8","","9","","15.0","","101.45","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 11:00","1999","09","01","11:00","","22.6","","16.4","","68","","11","","11","","15.0","","101.41","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 12:00","1999","09","01","12:00","","21.7","","16.0","","70","","11","","9","","15.0","","101.38","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 13:00","1999","09","01","13:00","","22.6","","15.9","","66","","13","","11","","15.0","","101.35","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 14:00","1999","09","01","14:00","","22.8","","16.3","","67","","11","","11","","15.0","","101.28","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 15:00","1999","09","01","15:00","","23.0","","14.6","","59","","13","","11","","15.0","","101.25","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 16:00","1999","09","01","16:00","","22.6","","14.7","","61","","9","","7","","15.0","","101.18","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 17:00","1999","09","01","17:00","","22.3","","15.7","","66","","10","","6","","15.0","","101.14","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 18:00","1999","09","01","18:00","","22.0","","16.0","","69","","10","","7","","15.0","","101.14","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 19:00","1999","09","01","19:00","","20.7","","17.2","","80","","","","0","","15.0","","101.11","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 20:00","1999","09","01","20:00","","19.7","","17.5","","87","","","","0","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 21:00","1999","09","01","21:00","","18.6","","17.0","","90","","","","0","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 22:00","1999","09","01","22:00","","18.7","","18.0","","96","","","","0","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-01 23:00","1999","09","01","23:00","","18.3","","17.4","","94","","","","0","","12.9","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-02 00:00","1999","09","02","00:00","","17.5","","16.6","","94","","","","0","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-02 01:00","1999","09","02","01:00","","16.3","","15.5","","95","","14","","4","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-02 02:00","1999","09","02","02:00","","16.4","","15.9","","97","","","","0","","15.0","","101.11","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-02 03:00","1999","09","02","03:00","","17.1","","16.1","","94","","","","0","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-02 04:00","1999","09","02","04:00","","16.5","","15.4","","93","","31","","4","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-02 05:00","1999","09","02","05:00","","16.3","","15.0","","92","","31","","4","","15.0","","101.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1999-09-02 06:00","1999","09","02","06:00","","16.3","","13.7","","85","","31","","7","","15.0","","101.18","","","","","",""
