"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 00:00","1997","05","01","00:00","","11.2","","3.9","","61","","7","","30","","15.0","","98.49","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 01:00","1997","05","01","01:00","","10.7","","4.5","","65","","8","","22","","12.9","","98.39","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 02:00","1997","05","01","02:00","","11.0","","4.9","","66","","9","","13","","15.0","","98.29","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 03:00","1997","05","01","03:00","","10.0","","6.1","","77","","7","","11","","9.7","","98.25","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 04:00","1997","05","01","04:00","","8.3","","6.3","","87","","8","","13","","11.3","","98.15","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 05:00","1997","05","01","05:00","","9.6","","8.0","","90","","21","","20","","15.0","","98.09","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 06:00","1997","05","01","06:00","","10.2","","7.4","","83","","23","","39","","15.0","","98.15","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 07:00","1997","05","01","07:00","","9.8","","6.3","","79","","23","","32","","15.0","","98.22","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 08:00","1997","05","01","08:00","","10.0","","5.9","","76","","24","","43","","15.0","","98.25","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 09:00","1997","05","01","09:00","","10.2","","5.3","","72","","24","","50","","15.0","","98.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 10:00","1997","05","01","10:00","","9.3","","4.0","","69","","24","","54","","15.0","","98.32","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 11:00","1997","05","01","11:00","","8.8","","3.3","","68","","23","","57","","15.0","","98.35","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 12:00","1997","05","01","12:00","","7.2","","3.2","","76","","22","","50","","15.0","","98.42","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 13:00","1997","05","01","13:00","","6.6","","3.7","","82","","22","","46","","15.0","","98.42","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 14:00","1997","05","01","14:00","","6.5","","4.4","","86","","22","","52","","15.0","","98.46","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 15:00","1997","05","01","15:00","","7.8","","4.0","","77","","25","","48","","15.0","","98.52","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 16:00","1997","05","01","16:00","","6.8","","2.1","","72","","25","","61","","15.0","","98.66","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 17:00","1997","05","01","17:00","","6.4","","2.4","","76","","25","","52","","15.0","","98.83","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 18:00","1997","05","01","18:00","","6.8","","1.6","","69","","28","","54","","15.0","","99.03","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 19:00","1997","05","01","19:00","","6.4","","1.1","","69","","30","","48","","15.0","","99.33","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 20:00","1997","05","01","20:00","","5.2","","1.9","","79","","32","","30","","15.0","","99.60","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 21:00","1997","05","01","21:00","","5.8","","-1.2","","61","","31","","41","","15.0","","99.77","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 22:00","1997","05","01","22:00","","5.9","","-1.1","","61","","30","","22","","15.0","","99.93","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-01 23:00","1997","05","01","23:00","","5.6","","-0.2","","66","","28","","19","","15.0","","100.07","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-05-02 00:00","1997","05","02","00:00","","5.1","","1.4","","77","","25","","22","","15.0","","100.20","","","","","",""
