"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 15:00","1991","10","02","15:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 16:00","1991","10","02","16:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 17:00","1991","10","02","17:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 18:00","1991","10","02","18:00","","11.9","","8.8","","81","","24","","4","","12.9","","100.01","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 19:00","1991","10","02","19:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 20:00","1991","10","02","20:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 21:00","1991","10","02","21:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 22:00","1991","10","02","22:00","","","","","","","","21","","13","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-02 23:00","1991","10","02","23:00","","","","","","","","","","0","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 00:00","1991","10","03","00:00","","","","","","","","8","","7","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 01:00","1991","10","03","01:00","","","","","","","","7","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 02:00","1991","10","03","02:00","","","","","","","","","","0","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 03:00","1991","10","03","03:00","","","","","","","","","","0","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 04:00","1991","10","03","04:00","","","","","","","","","","0","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 05:00","1991","10","03","05:00","","","","","","","","","","0","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 06:00","1991","10","03","06:00","","10.8","","10.6","","99","","","","0","","1.2","","100.01","","","","","","Fog"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 07:00","1991","10","03","07:00","","9.8","","9.8","","100","","","","0","","0.0","","100.08","","","","","","Fog"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 08:00","1991","10","03","08:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 09:00","1991","10","03","09:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 10:00","1991","10","03","10:00","","12.7","","12.7","","100","","","","0","","2.4","","100.18","","","","","","Rain Showers,Fog"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 11:00","1991","10","03","11:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 12:00","1991","10","03","12:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 13:00","1991","10","03","13:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 14:00","1991","10","03","14:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 15:00","1991","10","03","15:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 16:00","1991","10","03","16:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 17:00","1991","10","03","17:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 18:00","1991","10","03","18:00","","10.7","","9.4","","91","","22","","6","","14.5","","100.28","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 19:00","1991","10","03","19:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 20:00","1991","10","03","20:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 21:00","1991","10","03","21:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 22:00","1991","10","03","22:00","","","","","","","","","","0","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-03 23:00","1991","10","03","23:00","","","","","","","","27","","4","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 00:00","1991","10","04","00:00","","","","","","","","33","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 01:00","1991","10","04","01:00","","","","","","","","34","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 02:00","1991","10","04","02:00","","","","","","","","34","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 03:00","1991","10","04","03:00","","","","","","","","35","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 04:00","1991","10","04","04:00","","","","","","","","13","","4","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 05:00","1991","10","04","05:00","","","","","","","","23","","6","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 06:00","1991","10","04","06:00","","9.8","","9.3","","97","","","","0","","12.9","","100.82","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 07:00","1991","10","04","07:00","","11.3","","10.4","","94","","9","","6","","12.9","","100.85","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 08:00","1991","10","04","08:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 09:00","1991","10","04","09:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 10:00","1991","10","04","10:00","","11.1","","10.7","","97","","7","","19","","6.4","","100.85","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 11:00","1991","10","04","11:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 12:00","1991","10","04","12:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 13:00","1991","10","04","13:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 14:00","1991","10","04","14:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 15:00","1991","10","04","15:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 16:00","1991","10","04","16:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 17:00","1991","10","04","17:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 18:00","1991","10","04","18:00","","13.1","","12.3","","95","","7","","28","","9.7","","100.52","","","","","","Fog"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 19:00","1991","10","04","19:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 20:00","1991","10","04","20:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 21:00","1991","10","04","21:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 22:00","1991","10","04","22:00","","","","","","","","7","","31","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-04 23:00","1991","10","04","23:00","","","","","","","","8","","37","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 00:00","1991","10","05","00:00","","","","","","","","7","","35","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 01:00","1991","10","05","01:00","","","","","","","","7","","28","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 02:00","1991","10","05","02:00","","","","","","","","7","","22","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 03:00","1991","10","05","03:00","","","","","","","","8","","13","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 04:00","1991","10","05","04:00","","","","","","","","8","","15","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 05:00","1991","10","05","05:00","","","","","","","","8","","17","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 06:00","1991","10","05","06:00","","14.0","","13.1","","94","","11","","7","","12.9","","99.88","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 07:00","1991","10","05","07:00","","13.8","","12.3","","91","","20","","4","","12.9","","99.88","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 08:00","1991","10","05","08:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 09:00","1991","10","05","09:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 10:00","1991","10","05","10:00","","18.6","","13.8","","74","","16","","28","","16.1","","99.64","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 11:00","1991","10","05","11:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 12:00","1991","10","05","12:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 13:00","1991","10","05","13:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 14:00","1991","10","05","14:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 15:00","1991","10","05","15:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 16:00","1991","10","05","16:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 17:00","1991","10","05","17:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 18:00","1991","10","05","18:00","","10.1","","9.4","","95","","24","","19","","11.3","","99.94","","","","","","Rain Showers"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 19:00","1991","10","05","19:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 20:00","1991","10","05","20:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 21:00","1991","10","05","21:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 22:00","1991","10","05","22:00","","","","","","","","24","","22","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-05 23:00","1991","10","05","23:00","","","","","","","","24","","22","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 00:00","1991","10","06","00:00","","","","","","","","23","","26","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 01:00","1991","10","06","01:00","","","","","","","","25","","24","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 02:00","1991","10","06","02:00","","","","","","","","24","","20","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 03:00","1991","10","06","03:00","","","","","","","","24","","15","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 04:00","1991","10","06","04:00","","","","","","","","24","","11","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 05:00","1991","10","06","05:00","","","","","","","","24","","7","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 06:00","1991","10","06","06:00","","7.6","","6.1","","90","","21","","19","","25.0","","100.42","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 07:00","1991","10","06","07:00","","8.4","","6.4","","87","","21","","24","","25.0","","100.42","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 08:00","1991","10","06","08:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 09:00","1991","10","06","09:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 10:00","1991","10","06","10:00","","7.5","","5.8","","89","","24","","22","","25.0","","100.42","","","","","","Rain Showers"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 11:00","1991","10","06","11:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 12:00","1991","10","06","12:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 13:00","1991","10","06","13:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 14:00","1991","10","06","14:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 15:00","1991","10","06","15:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 16:00","1991","10","06","16:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 17:00","1991","10","06","17:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 18:00","1991","10","06","18:00","","9.1","","1.9","","61","","24","","31","","25.0","","100.31","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 19:00","1991","10","06","19:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 20:00","1991","10","06","20:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 21:00","1991","10","06","21:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 22:00","1991","10","06","22:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-06 23:00","1991","10","06","23:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 00:00","1991","10","07","00:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 01:00","1991","10","07","01:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 02:00","1991","10","07","02:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 03:00","1991","10","07","03:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 04:00","1991","10","07","04:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 05:00","1991","10","07","05:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 06:00","1991","10","07","06:00","","4.5","","2.6","","88","","25","","31","","25.0","","100.65","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 07:00","1991","10","07","07:00","","4.6","","2.3","","85","","25","","22","","25.0","","100.68","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 08:00","1991","10","07","08:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 09:00","1991","10","07","09:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 10:00","1991","10","07","10:00","","8.6","","1.4","","60","","26","","22","","25.0","","100.75","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 11:00","1991","10","07","11:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 12:00","1991","10","07","12:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 13:00","1991","10","07","13:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 14:00","1991","10","07","14:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 15:00","1991","10","07","15:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 16:00","1991","10","07","16:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 17:00","1991","10","07","17:00"
