"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 00:00","2002","04","01","00:00","","6.2","","0.4","","66","","","","20","","9","","15.0","","100.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 01:00","2002","04","01","01:00","","4.9","","0.3","","72","","","","","","0","","15.0","","100.07","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 02:00","2002","04","01","02:00","","3.6","","0.0","","77","","","","10","","6","","15.0","","99.98","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 03:00","2002","04","01","03:00","","3.6","","1.2","","84","","","","6","","4","","15.0","","99.93","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 04:00","2002","04","01","04:00","","4.3","","1.2","","80","","","","24","","20","","12.9","","99.95","","","","","","Moderate Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 05:00","2002","04","01","05:00","","3.2","","1.3","","87","","","","24","","13","","8.0","","99.94","","","","","","Moderate Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 06:00","2002","04","01","06:00","","3.0","","1.6","","90","","","","18","","7","","15.0","","99.93","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 07:00","2002","04","01","07:00","","3.6","","2.1","","90","","","","30","","13","","11.3","","99.98","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 08:00","2002","04","01","08:00","","4.1","","1.0","","80","","","","29","","24","","15.0","","100.07","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 09:00","2002","04","01","09:00","","5.0","","-0.1","","70","","","","28","","33","","15.0","","100.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-04-01 10:00","2002","04","01","10:00","","6.2","","-1.2","","59","","","","27","","39","","15.0","","100.21","","","","","",""
