"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 00:00","2003","08","01","00:00","","18.4","","16.0","","86","","","","","","0","","15.0","","100.77","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 01:00","2003","08","01","01:00","","18.2","","15.8","","86","","","","30","","4","","15.0","","100.79","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 02:00","2003","08","01","02:00","","18.8","","16.4","","86","","","","","","0","","11.3","","100.76","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 03:00","2003","08","01","03:00","","18.5","","16.8","","90","","","","","","0","","12.9","","100.66","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 04:00","2003","08","01","04:00","","17.1","","15.2","","89","","","","","","0","","5.6","","100.63","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 05:00","2003","08","01","05:00","","17.5","","16.1","","91","","","","","","0","","6.4","","100.67","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 06:00","2003","08","01","06:00","","17.9","","16.0","","89","","","","8","","6","","5.6","","100.68","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 07:00","2003","08","01","07:00","","18.3","","16.0","","86","","","","8","","9","","4.0","","100.73","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 08:00","2003","08","01","08:00","","19.9","","18.0","","89","","","","9","","9","","8.0","","100.75","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 09:00","2003","08","01","09:00","","20.0","","18.1","","89","","","","9","","11","","8.0","","100.77","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-08-01 10:00","2003","08","01","10:00","","20.2","","18.5","","90","","","","8","","9","","8.0","","100.78","","27","","","",""
