"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 00:00","1997","11","01","00:00","","9.6","","8.6","","93","","7","","17","","8.0","","100.17","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 01:00","1997","11","01","01:00","","9.5","","8.2","","92","","7","","19","","9.7","","100.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 02:00","1997","11","01","02:00","","9.8","","7.9","","88","","7","","17","","9.7","","100.17","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 03:00","1997","11","01","03:00","","10.0","","8.0","","87","","9","","11","","9.7","","100.14","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 04:00","1997","11","01","04:00","","9.5","","7.5","","87","","7","","17","","9.7","","100.10","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 05:00","1997","11","01","05:00","","9.7","","7.0","","83","","7","","19","","12.9","","100.04","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 06:00","1997","11","01","06:00","","8.6","","6.8","","88","","6","","19","","11.3","","99.97","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 07:00","1997","11","01","07:00","","8.7","","7.1","","90","","7","","20","","9.7","","99.93","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 08:00","1997","11","01","08:00","","8.9","","7.5","","91","","7","","22","","8.0","","99.97","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 09:00","1997","11","01","09:00","","9.8","","8.2","","90","","6","","24","","9.7","","99.93","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 10:00","1997","11","01","10:00","","9.6","","8.4","","92","","7","","22","","8.0","","99.83","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 11:00","1997","11","01","11:00","","9.4","","8.9","","97","","6","","26","","4.0","","99.80","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 12:00","1997","11","01","12:00","","10.0","","9.6","","97","","5","","26","","5.6","","99.67","","","","","","Moderate Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 13:00","1997","11","01","13:00","","10.1","","9.7","","97","","6","","32","","8.0","","99.56","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 14:00","1997","11","01","14:00","","9.7","","9.7","","100","","6","","37","","4.8","","99.46","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 15:00","1997","11","01","15:00","","9.8","","9.8","","100","","7","","39","","3.7","","99.40","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 16:00","1997","11","01","16:00","","10.1","","10.1","","100","","7","","32","","4.0","","99.33","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 17:00","1997","11","01","17:00","","10.6","","10.6","","100","","6","","35","","3.4","","99.20","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 18:00","1997","11","01","18:00","","10.4","","10.4","","100","","7","","30","","2.9","","99.13","","","","","","Moderate Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 19:00","1997","11","01","19:00","","10.7","","10.7","","100","","7","","32","","3.2","","98.96","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 20:00","1997","11","01","20:00","","11.4","","11.4","","100","","7","","35","","4.0","","98.79","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 21:00","1997","11","01","21:00","","12.4","","12.4","","100","","6","","35","","5.6","","98.66","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 22:00","1997","11","01","22:00","","12.9","","12.5","","97","","6","","37","","15.0","","98.49","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-01 23:00","1997","11","01","23:00","","12.4","","12.3","","99","","6","","30","","11.3","","98.42","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-02 00:00","1997","11","02","00:00","","12.3","","12.2","","99","","8","","17","","15.0","","98.32","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-02 01:00","1997","11","02","01:00","","11.8","","11.8","","100","","9","","9","","15.0","","98.25","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-02 02:00","1997","11","02","02:00","","10.9","","10.9","","100","","8","","9","","2.1","","98.19","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-02 03:00","1997","11","02","03:00","","9.3","","9.3","","100","","18","","6","","0.6","","98.19","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","1997-11-02 04:00","1997","11","02","04:00","","9.5","","9.5","","100","","2","","4","","0.6","","98.12","","","","","",""
