"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 00:00","1995","06","01","00:00","","14.8","","12.6","","87","","27","","4","","15.0","","100.77","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 01:00","1995","06","01","01:00","","13.9","","12.1","","89","","20","","6","","15.0","","100.77","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 02:00","1995","06","01","02:00","","12.4","","11.8","","96","","22","","4","","12.9","","100.77","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 03:00","1995","06","01","03:00","","12.9","","11.8","","93","","30","","4","","15.0","","100.77","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 04:00","1995","06","01","04:00","","12.6","","11.5","","93","","23","","4","","15.0","","100.81","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 05:00","1995","06","01","05:00","","12.1","","11.5","","96","","28","","4","","12.9","","100.84","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 06:00","1995","06","01","06:00","","14.5","","12.9","","90","","33","","4","","15.0","","100.88","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 07:00","1995","06","01","07:00","","15.4","","13.6","","89","","18","","7","","15.0","","100.91","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 08:00","1995","06","01","08:00","","14.2","","12.8","","91","","20","","6","","15.0","","100.94","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 09:00","1995","06","01","09:00","","17.6","","13.7","","78","","","","0","","15.0","","100.88","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 10:00","1995","06","01","10:00","","18.9","","13.4","","70","","18","","7","","15.0","","100.88","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 11:00","1995","06","01","11:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 12:00","1995","06","01","12:00","","20.9","","13.7","","63","","15","","6","","15.0","","100.84","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 13:00","1995","06","01","13:00","","22.2","","16.0","","68","","13","","6","","15.0","","100.81","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 14:00","1995","06","01","14:00","","21.7","","15.2","","67","","12","","9","","15.0","","100.77","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 15:00","1995","06","01","15:00","","19.2","","14.3","","73","","8","","13","","15.0","","100.74","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-06-01 16:00","1995","06","01","16:00","","17.6","","14.3","","81","","7","","11","","15.0","","100.74","","","","","",""
