"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 00:00","1993","05","01","00:00","","","","","","","","34","","19","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 01:00","1993","05","01","01:00","","","","","","","","34","","19","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 02:00","1993","05","01","02:00","","","","","","","","34","","19","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 03:00","1993","05","01","03:00","","","","","","","","34","","11","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 04:00","1993","05","01","04:00","","","","","","","","34","","20","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 05:00","1993","05","01","05:00","","","","","","","","30","","4","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 06:00","1993","05","01","06:00","","6.3","","4.1","","86","","27","","9","","12.9","","101.42","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 07:00","1993","05","01","07:00","","8.6","","3.8","","72","","31","","9","","19.3","","101.49","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 08:00","1993","05","01","08:00","","9.4","","3.1","","65","","33","","15","","24.1","","101.52","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 09:00","1993","05","01","09:00","","10.9","","2.8","","57","","33","","19","","24.1","","101.52","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 10:00","1993","05","01","10:00","","11.3","","4.3","","62","","16","","15","","24.1","","101.56","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 11:00","1993","05","01","11:00","","8.3","","4.2","","76","","17","","15","","24.1","","101.59","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 12:00","1993","05","01","12:00","","7.6","","3.9","","77","","20","","11","","24.1","","101.56","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 13:00","1993","05","01","13:00","","8.4","","4.2","","75","","24","","7","","24.1","","101.52","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 14:00","1993","05","01","14:00","","9.4","","3.4","","66","","22","","7","","24.1","","101.52","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 15:00","1993","05","01","15:00","","9.2","","3.1","","66","","21","","6","","24.1","","101.46","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 16:00","1993","05","01","16:00","","10.6","","3.1","","60","","22","","4","","24.1","","101.46","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 17:00","1993","05","01","17:00","","10.9","","2.8","","57","","22","","4","","24.1","","101.46","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 18:00","1993","05","01","18:00","","10.5","","3.0","","60","","18","","6","","24.1","","101.49","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 19:00","1993","05","01","19:00","","10.0","","2.8","","61","","","","0","","24.1","","101.52","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 20:00","1993","05","01","20:00","","8.8","","2.8","","66","","21","","4","","24.1","","101.52","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 21:00","1993","05","01","21:00","","8.8","","2.9","","66","","","","0","","24.1","","101.52","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 22:00","1993","05","01","22:00","","","","","","","","","","0","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-01 23:00","1993","05","01","23:00","","","","","","","","1","","26","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 00:00","1993","05","02","00:00","","","","","","","","2","","15","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 01:00","1993","05","02","01:00","","","","","","","","7","","26","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 02:00","1993","05","02","02:00","","","","","","","","8","","30","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 03:00","1993","05","02","03:00","","","","","","","","8","","33","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 04:00","1993","05","02","04:00","","","","","","","","8","","30","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 05:00","1993","05","02","05:00","","","","","","","","8","","22","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 06:00","1993","05","02","06:00","","8.1","","3.4","","72","","8","","26","","16.1","","101.66","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 07:00","1993","05","02","07:00","","8.3","","3.5","","72","","8","","26","","24.1","","101.66","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 08:00","1993","05","02","08:00","","10.0","","3.4","","63","","8","","28","","24.1","","101.69","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 09:00","1993","05","02","09:00","","10.5","","3.1","","60","","8","","30","","24.1","","101.66","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 10:00","1993","05","02","10:00","","10.9","","3.4","","60","","8","","30","","24.1","","101.66","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 11:00","1993","05","02","11:00","","11.0","","3.6","","60","","8","","30","","24.1","","101.59","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 12:00","1993","05","02","12:00","","11.1","","3.3","","58","","8","","30","","24.1","","101.59","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 13:00","1993","05","02","13:00","","10.9","","3.5","","60","","8","","30","","24.1","","101.52","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 14:00","1993","05","02","14:00","","10.2","","3.6","","64","","8","","28","","24.1","","101.42","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 15:00","1993","05","02","15:00","","9.9","","3.5","","64","","9","","28","","24.1","","101.36","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 16:00","1993","05","02","16:00","","10.8","","3.6","","61","","8","","28","","24.1","","101.29","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 17:00","1993","05","02","17:00","","10.7","","3.5","","61","","8","","26","","24.1","","101.26","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 18:00","1993","05","02","18:00","","11.3","","3.6","","59","","8","","30","","24.1","","101.22","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 19:00","1993","05","02","19:00","","10.0","","3.1","","62","","8","","28","","24.1","","101.22","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 20:00","1993","05","02","20:00","","10.2","","2.6","","59","","8","","33","","25.0","","101.22","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 21:00","1993","05","02","21:00","","11.0","","3.6","","60","","8","","26","","25.0","","101.22","","","","","","Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 22:00","1993","05","02","22:00","","","","","","","","8","","30","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-02 23:00","1993","05","02","23:00","","","","","","","","8","","31","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-03 00:00","1993","05","03","00:00","","","","","","","","8","","22","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-03 01:00","1993","05","03","01:00","","","","","","","","8","","24","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-03 02:00","1993","05","03","02:00","","","","","","","","8","","28","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-03 03:00","1993","05","03","03:00","","","","","","","","8","","28","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-03 04:00","1993","05","03","04:00","","","","","","","","8","","24","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-03 05:00","1993","05","03","05:00","","","","","","","","9","","15","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-03 06:00","1993","05","03","06:00","","8.5","","5.2","","80","","10","","15","","16.1","","101.15","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1993-05-03 07:00","1993","05","03","07:00","","8.6","","4.9","","77","","10","","11","","16.1","","101.22","","","","","","Cloudy"
