"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 00:00","1991","07","01","00:00","","","","","","","","5","","22","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 01:00","1991","07","01","01:00","","","","","","","","5","","22","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 02:00","1991","07","01","02:00","","","","","","","","5","","22","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 03:00","1991","07","01","03:00","","","","","","","","5","","20","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 04:00","1991","07","01","04:00","","","","","","","","6","","15","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 05:00","1991","07","01","05:00","","","","","","","","11","","17","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 06:00","1991","07","01","06:00","","18.3","","7.0","","48","","6","","13","","25.0","","100.68","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 07:00","1991","07","01","07:00","","19.0","","7.4","","47","","4","","13","","25.0","","100.72","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 08:00","1991","07","01","08:00","","19.4","","6.9","","44","","8","","24","","25.0","","100.72","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 09:00","1991","07","01","09:00","","19.3","","7.3","","46","","8","","20","","25.0","","100.75","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-07-01 10:00","1991","07","01","10:00","","20.0","","8.6","","48","","9","","22","","25.0","","100.72","","","","","","Mostly Cloudy"
