"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 00:00","1995","11","01","00:00","","5.1","","4.1","","93","","6","","26","","12.9","","101.68","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 01:00","1995","11","01","01:00","","4.9","","4.2","","95","","5","","22","","8.0","","101.65","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 02:00","1995","11","01","02:00","","4.9","","4.5","","97","","6","","24","","5.6","","101.65","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 03:00","1995","11","01","03:00","","5.1","","5.0","","99","","5","","26","","3.7","","101.65","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 04:00","1995","11","01","04:00","","5.0","","4.8","","99","","6","","30","","3.5","","101.68","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 05:00","1995","11","01","05:00","","4.8","","4.6","","99","","6","","32","","4.7","","101.72","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 06:00","1995","11","01","06:00","","4.4","","4.3","","99","","6","","43","","4.0","","101.72","","","","","","Drizzle"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 07:00","1995","11","01","07:00","","4.4","","","M","","M","6","","41","","3.1","","101.72","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 08:00","1995","11","01","08:00","","4.7","","","M","","M","6","","35","","3.7","","101.72","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 09:00","1995","11","01","09:00","","4.8","","","M","","M","7","","37","","4.8","","101.68","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 10:00","1995","11","01","10:00","","5.0","","","M","","M","6","","37","","9.7","","101.65","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 11:00","1995","11","01","11:00","","5.0","","","M","","M","6","","37","","12.9","","101.62","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","1995-11-01 12:00","1995","11","01","12:00","","5.1","","","M","","M","7","","43","","15.0","","101.51","","","","","",""
