"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 00:00","2003","05","01","00:00","","6.8","","1.2","","67","","","","9","","17","","15.0","","100.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 01:00","2003","05","01","01:00","","8.6","","2.1","","64","","","","6","","9","","15.0","","100.34","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 02:00","2003","05","01","02:00","","7.2","","2.7","","73","","","","8","","11","","15.0","","100.22","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 03:00","2003","05","01","03:00","","7.2","","2.5","","72","","","","7","","19","","15.0","","100.09","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 04:00","2003","05","01","04:00","","6.8","","2.4","","73","","","","8","","15","","15.0","","100.03","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 05:00","2003","05","01","05:00","","6.1","","2.2","","76","","","","8","","11","","11.3","","100.05","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 06:00","2003","05","01","06:00","","5.7","","2.8","","82","","","","7","","22","","4.8","","99.91","","","","","","Heavy Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 07:00","2003","05","01","07:00","","5.7","","3.2","","84","","","","7","","17","","3.9","","99.90","","","","","","Moderate Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 08:00","2003","05","01","08:00","","7.7","","5.6","","87","","","","","","0","","4.8","","99.88","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 09:00","2003","05","01","09:00","","7.1","","5.0","","86","","","","8","","19","","5.6","","99.68","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 10:00","2003","05","01","10:00","","9.7","","7.8","","88","","","","13","","4","","5.6","","99.74","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 11:00","2003","05","01","11:00","","9.7","","7.7","","87","","","","23","","13","","6.4","","99.77","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-05-01 12:00","2003","05","01","12:00","","9.6","","6.4","","80","","","","22","","6","","9.7","","99.85","","","","","",""
