"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 00:00","2001","04","01","00:00","","1.9","","0.2","","88","","","","8","","9","","15.0","","100.16","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 01:00","2001","04","01","01:00","","1.7","","0.1","","89","","","","6","","15","","15.0","","100.10","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 02:00","2001","04","01","02:00","","1.7","","0.1","","89","","","","7","","15","","15.0","","100.02","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 03:00","2001","04","01","03:00","","1.7","","0.1","","89","","","","7","","15","","15.0","","99.96","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 04:00","2001","04","01","04:00","","1.8","","0.1","","88","","","","7","","17","","15.0","","99.93","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 05:00","2001","04","01","05:00","","1.8","","0.0","","88","","","","9","","15","","15.0","","99.94","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 06:00","2001","04","01","06:00","","1.4","","0.5","","94","","","","9","","15","","8.0","","99.97","","","","","","Rain"
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 07:00","2001","04","01","07:00","","1.3","","0.3","","93","","","","9","","17","","9.7","","99.98","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 08:00","2001","04","01","08:00","","1.4","","0.3","","92","","","","9","","13","","11.3","","99.98","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 09:00","2001","04","01","09:00","","1.5","","0.2","","91","","","","7","","22","","12.9","","99.96","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 10:00","2001","04","01","10:00","","1.6","","0.4","","92","","","","7","","24","","12.9","","99.97","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 11:00","2001","04","01","11:00","","1.4","","0.2","","92","","","","7","","26","","12.9","","99.97","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 12:00","2001","04","01","12:00","","1.4","","0.4","","93","","","","6","","22","","9.7","","99.98","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 13:00","2001","04","01","13:00","","1.4","","0.3","","92","","","","8","","17","","12.9","","99.98","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 14:00","2001","04","01","14:00","","1.6","","-0.2","","88","","","","8","","19","","15.0","","99.96","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 15:00","2001","04","01","15:00","","1.7","","-0.4","","86","","","","8","","13","","12.9","","99.99","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 16:00","2001","04","01","16:00","","1.8","","-0.3","","86","","","","9","","13","","15.0","","100.04","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2001-04-01 17:00","2001","04","01","17:00","","2.0","","-0.2","","85","","","","9","","13","","15.0","","100.09","","","","","",""
