"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 00:00","2002","10","01","00:00","","19.0","","16.9","","88","","","","18","","11","","8.0","","100.59","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 01:00","2002","10","01","01:00","","19.1","","17.0","","88","","","","21","","9","","8.0","","100.60","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 02:00","2002","10","01","02:00","","18.6","","17.0","","90","","","","21","","7","","6.4","","100.59","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 03:00","2002","10","01","03:00","","19.2","","17.1","","88","","","","20","","15","","8.0","","100.55","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 04:00","2002","10","01","04:00","","18.9","","17.2","","90","","","","19","","17","","8.0","","100.58","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 05:00","2002","10","01","05:00","","19.3","","17.3","","88","","","","21","","24","","8.0","","100.56","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 06:00","2002","10","01","06:00","","19.5","","17.3","","87","","","","22","","32","","9.7","","100.54","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 07:00","2002","10","01","07:00","","19.0","","17.6","","92","","","","22","","24","","8.0","","100.54","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 08:00","2002","10","01","08:00","","19.8","","18.1","","90","","","","23","","17","","6.4","","100.59","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 09:00","2002","10","01","09:00","","20.5","","18.4","","88","","","","21","","17","","6.4","","100.57","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 10:00","2002","10","01","10:00","","21.4","","18.8","","85","","","","20","","20","","6.4","","100.51","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 11:00","2002","10","01","11:00","","22.3","","18.9","","81","","","","19","","22","","9.7","","100.47","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 12:00","2002","10","01","12:00","","23.2","","18.7","","76","","","","20","","19","","11.3","","100.44","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 13:00","2002","10","01","13:00","","23.0","","18.7","","77","","","","19","","19","","12.9","","100.38","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 14:00","2002","10","01","14:00","","22.7","","18.5","","77","","","","19","","24","","12.9","","100.35","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 15:00","2002","10","01","15:00","","23.4","","18.5","","74","","","","20","","28","","12.9","","100.35","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 16:00","2002","10","01","16:00","","23.0","","18.5","","76","","","","19","","26","","12.9","","100.35","","29","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 17:00","2002","10","01","17:00","","22.1","","18.2","","79","","","","20","","20","","12.9","","100.36","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 18:00","2002","10","01","18:00","","21.1","","18.2","","84","","","","21","","19","","9.7","","100.39","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 19:00","2002","10","01","19:00","","21.0","","18.5","","86","","","","21","","7","","8.0","","100.44","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 20:00","2002","10","01","20:00","","20.4","","18.4","","88","","","","","","0","","6.4","","100.48","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 21:00","2002","10","01","21:00","","20.9","","18.5","","86","","","","26","","6","","6.4","","100.48","","27","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 22:00","2002","10","01","22:00","","24.5","","17.6","","65","","","","27","","30","","15.0","","100.43","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-01 23:00","2002","10","01","23:00","","23.2","","16.9","","68","","","","29","","15","","15.0","","100.44","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-02 00:00","2002","10","02","00:00","","20.7","","16.9","","79","","","","27","","11","","15.0","","100.48","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-02 01:00","2002","10","02","01:00","","20.9","","16.6","","76","","","","22","","13","","15.0","","100.52","","26","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-02 02:00","2002","10","02","02:00","","22.7","","17.6","","73","","","","27","","9","","15.0","","100.51","","28","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2002-10-02 03:00","2002","10","02","03:00","","20.7","","17.6","","82","","","","21","","13","","12.9","","100.48","","26","","","","Rain"
