"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 00:00","2000","09","01","00:00","","22.6","","21.4","","93","","7","","7","","9.7","","100.84","","31","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 01:00","2000","09","01","01:00","","22.8","","21.5","","92","","5","","7","","6.4","","100.88","","32","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 02:00","2000","09","01","02:00","","22.5","","21.2","","92","","8","","7","","8.0","","100.88","","31","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 03:00","2000","09","01","03:00","","22.2","","21.1","","93","","9","","9","","5.6","","100.81","","31","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 04:00","2000","09","01","04:00","","22.2","","21.3","","95","","8","","9","","3.9","","100.77","","31","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 05:00","2000","09","01","05:00","","21.7","","21.0","","96","","10","","6","","2.3","","100.81","","30","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 06:00","2000","09","01","06:00","","22.1","","21.2","","95","","32","","4","","6.4","","100.84","","31","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 07:00","2000","09","01","07:00","","23.6","","21.5","","88","","28","","7","","8.0","","100.91","","32","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 08:00","2000","09","01","08:00","","24.2","","22.1","","88","","20","","6","","8.0","","100.88","","34","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 09:00","2000","09","01","09:00","","24.3","","21.9","","86","","18","","9","","5.6","","100.88","","34","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 10:00","2000","09","01","10:00","","24.7","","21.8","","84","","17","","13","","6.4","","100.88","","34","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 11:00","2000","09","01","11:00","","25.2","","21.9","","82","","16","","13","","8.0","","100.81","","34","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 12:00","2000","09","01","12:00","","26.0","","22.3","","80","","18","","15","","11.3","","100.77","","36","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 13:00","2000","09","01","13:00","","27.0","","22.0","","74","","15","","9","","15.0","","100.74","","36","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 14:00","2000","09","01","14:00","","27.2","","22.2","","74","","12","","11","","15.0","","100.71","","37","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 15:00","2000","09","01","15:00","","27.6","","22.4","","73","","9","","7","","15.0","","100.71","","37","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 16:00","2000","09","01","16:00","","27.2","","22.4","","75","","9","","9","","12.9","","100.67","","37","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2000-09-01 17:00","2000","09","01","17:00","","26.5","","22.9","","81","","7","","7","","12.9","","100.64","","37","","","",""
