"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 00:00","2003","03","01","00:00","","-1.7","","-6.2","","71","","","","26","","6","","8.0","","101.28","","","","-4","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 01:00","2003","03","01","01:00","","-1.9","","-7.0","","68","","","","","","0","","8.0","","101.28","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 02:00","2003","03","01","02:00","","-2.2","","-7.2","","69","","","","24","","4","","9.7","","101.27","","","","-4","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 03:00","2003","03","01","03:00","","-3.9","","-7.9","","74","","","","","","0","","9.7","","101.23","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 04:00","2003","03","01","04:00","","-6.5","","-9.9","","77","","","","11","","6","","6.4","","101.18","","","","-9","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 05:00","2003","03","01","05:00","","-5.8","","-10.9","","67","","","","6","","6","","9.7","","101.18","","","","-9","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 06:00","2003","03","01","06:00","","-8.5","","-12.5","","73","","","","8","","7","","8.0","","101.20","","","","-12","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 07:00","2003","03","01","07:00","","-4.4","","-11.0","","60","","","","6","","9","","15.0","","101.21","","","","-8","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 08:00","2003","03","01","08:00","","-3.4","","-10.2","","59","","","","7","","11","","15.0","","101.24","","","","-8","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 09:00","2003","03","01","09:00","","-2.1","","-8.6","","61","","","","7","","11","","15.0","","101.26","","","","-6","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 10:00","2003","03","01","10:00","","-1.9","","-7.0","","68","","","","8","","11","","15.0","","101.22","","","","-6","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 11:00","2003","03","01","11:00","","-1.3","","-5.8","","71","","","","7","","13","","12.9","","101.15","","","","-6","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 12:00","2003","03","01","12:00","","-0.2","","-5.7","","66","","","","8","","7","","12.9","","101.10","","","","-3","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 13:00","2003","03","01","13:00","","0.2","","-5.5","","65","","","","13","","7","","9.7","","101.00","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 14:00","2003","03","01","14:00","","0.1","","-5.7","","65","","","","10","","9","","9.7","","100.92","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 15:00","2003","03","01","15:00","","0.1","","-5.3","","67","","","","9","","13","","11.3","","100.84","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 16:00","2003","03","01","16:00","","0.1","","-4.9","","69","","","","8","","13","","11.3","","100.77","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 17:00","2003","03","01","17:00","","0.1","","-4.8","","70","","","","8","","13","","11.3","","100.71","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 18:00","2003","03","01","18:00","","0.2","","-3.1","","78","","","","8","","11","","9.7","","100.65","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 19:00","2003","03","01","19:00","","0.4","","-3.0","","78","","","","9","","7","","8.0","","100.63","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 20:00","2003","03","01","20:00","","0.6","","-3.0","","77","","","","10","","7","","8.0","","100.56","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 21:00","2003","03","01","21:00","","0.3","","-1.9","","85","","","","8","","9","","4.8","","100.46","","","","","",""
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 22:00","2003","03","01","22:00","","0.3","","-2.7","","80","","","","6","","9","","3.5","","100.39","","","","","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-01 23:00","2003","03","01","23:00","","0.3","","-2.2","","83","","","","7","","7","","3.1","","100.30","","","","","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-02 00:00","2003","03","02","00:00","","0.4","","-2.1","","83","","","","8","","4","","2.4","","100.22","","","","","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-02 01:00","2003","03","02","01:00","","0.2","","-2.2","","84","","","","10","","4","","1.1","","100.11","","","","","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-02 02:00","2003","03","02","02:00","","0.0","","-2.3","","84","","","","9","","4","","0.8","","99.97","","","","-1","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-02 03:00","2003","03","02","03:00","","-0.1","","-2.2","","86","","","","","","0","","0.6","","99.83","","","","","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-02 04:00","2003","03","02","04:00","","-0.2","","-2.1","","87","","","","8","","4","","0.5","","99.67","","","","-1","","Moderate Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-02 05:00","2003","03","02","05:00","","-0.1","","-2.1","","86","","","","7","","4","","0.3","","99.59","","","","-1","","Moderate Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-02 06:00","2003","03","02","06:00","","-0.1","","-2.2","","86","","","","","","0","","0.3","","99.52","","","","","","Snow"
"-79.40","43.63","TORONTO ISLAND A","6158665","2003-03-02 07:00","2003","03","02","07:00","","-0.2","","-2.4","","85","","","","26","","6","","0.5","","99.46","","","","-2","",""
