"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 00:00","2000","09","01","00:00","","12.7","","5.4","","61","","13","","39","","24.1","","94.91","","","","","","Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 01:00","2000","09","01","01:00","","12.7","","5.6","","62","","12","","37","","24.1","","94.88","","","","","","Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 02:00","2000","09","01","02:00","","12.7","","6.2","","65","","12","","43","","24.1","","94.84","","","","","","Rain"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 03:00","2000","09","01","03:00","","12.4","","6.4","","67","","12","","41","","24.1","","94.88","","","","","","Rain"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 04:00","2000","09","01","04:00","","11.9","","6.5","","69","","12","","41","","24.1","","94.84","","","","","","Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 05:00","2000","09","01","05:00","","11.5","","6.5","","71","","12","","37","","24.1","","94.88","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 06:00","2000","09","01","06:00","","11.1","","6.3","","72","","12","","35","","24.1","","94.94","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 07:00","2000","09","01","07:00","","10.9","","6.1","","72","","12","","41","","24.1","","94.97","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 08:00","2000","09","01","08:00","","11.1","","6.0","","71","","13","","37","","24.1","","95.01","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 09:00","2000","09","01","09:00","","12.3","","6.3","","67","","14","","46","","24.1","","95.04","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 10:00","2000","09","01","10:00","","13.3","","7.1","","66","","13","","41","","24.1","","95.04","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 11:00","2000","09","01","11:00","","13.5","","7.7","","68","","13","","37","","24.1","","95.07","","","","","","Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 12:00","2000","09","01","12:00","","14.8","","8.5","","66","","13","","41","","24.1","","95.07","","","","","","Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 13:00","2000","09","01","13:00","","17.7","","9.9","","60","","12","","43","","24.1","","95.01","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 14:00","2000","09","01","14:00","","18.9","","10.5","","58","","13","","37","","24.1","","95.04","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 15:00","2000","09","01","15:00","","20.1","","10.2","","53","","14","","50","","24.1","","94.97","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 16:00","2000","09","01","16:00","","19.7","","9.1","","50","","14","","52","","24.1","","94.94","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 17:00","2000","09","01","17:00","","19.9","","9.6","","51","","14","","41","","24.1","","95.01","","","","","","Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 18:00","2000","09","01","18:00","","18.4","","9.3","","55","","13","","33","","24.1","","95.01","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 19:00","2000","09","01","19:00","","17.3","","7.6","","53","","13","","43","","24.1","","95.04","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 20:00","2000","09","01","20:00","","15.8","","6.0","","52","","13","","39","","24.1","","95.10","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 21:00","2000","09","01","21:00","","14.3","","3.2","","47","","12","","26","","24.1","","95.17","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 22:00","2000","09","01","22:00","","13.5","","3.0","","49","","12","","32","","24.1","","95.20","","","","","","Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-01 23:00","2000","09","01","23:00","","11.5","","3.3","","57","","13","","28","","24.1","","95.26","","","","","","Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-02 00:00","2000","09","02","00:00","","10.9","","3.7","","61","","13","","30","","24.1","","95.29","","","","","","Mostly Cloudy"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-02 01:00","2000","09","02","01:00","","9.3","","3.3","","66","","11","","24","","24.1","","95.29","","","","","","Mainly Clear"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-02 02:00","2000","09","02","02:00","","9.2","","4.2","","71","","11","","24","","24.1","","95.26","","","","","","Mainly Clear"
"-108.26","52.77","NORTH BATTLEFORD A","4045600","2000-09-02 03:00","2000","09","02","03:00","","9.7","","4.4","","70","","10","","26","","24.1","","95.29","","","","","","Cloudy"
