wind_farm_power_MW,probability,wind_state_count,z_min,z_max,wind_speed_min_kmh,wind_speed_max_kmh
0.0,0.3324089770983231,4,-4.0,-1.0,0.0,6.235158948042082
0.4579,0.39643401599994355,1,0.0,0.0,16.796472332787012,16.796472332787012
5.8302,0.20506198439490544,1,1.0,1.0,27.35778571753194,27.35778571753194
16.6703,0.05502485704170958,1,2.0,2.0,37.919099102276874,37.919099102276874
27.0,0.011070165465118352,3,3.0,5.0,48.4804124870218,69.60303925651166
