wind_farm_power_MW,probability,wind_state_count,z_min,z_max,wind_speed_min_kmh,wind_speed_max_kmh
0.0,0.18917118040628575,2,-3.3333333333333335,-1.6666666666666667,0.0,3.198275991829931
0.1366,0.6246507739853502,1,0.0,0.0,19.27889627761217,19.27889627761217
1.5046,0.17510788014324571,1,1.6666666666666667,1.6666666666666667,35.35951656339441,35.35951656339441
3.0,0.01107016546511835,2,3.3333333333333335,5.0,51.440136849176646,67.52075713495887
