wind_farm_power_MW,probability,wind_state_count,z_min,z_max,wind_speed_min_kmh,wind_speed_max_kmh
0.0,0.18917118040628575,2,-3.3333333333333335,-1.6666666666666667,0.0,0.0
0.4579,0.6246507739853502,1,0.0,0.0,16.796472332787012,16.796472332787012
12.4494,0.17510788014324571,1,1.6666666666666667,1.6666666666666667,34.39866130736189,34.39866130736189
27.0,0.01107016546511835,2,3.3333333333333335,5.0,52.00085028193678,69.60303925651166
