wind_farm_power_MW,probability,wind_state_count,z_min,z_max,wind_speed_min_kmh,wind_speed_max_kmh
0.0,0.3324089770983231,4,-4.0,-1.0,0.0,9.630524106142827
1.9119,0.39643401599994355,1,0.0,0.0,19.27889627761217,19.27889627761217
11.037,0.20506198439490544,1,1.0,1.0,28.92726844908151,28.92726844908151
27.2606,0.05502485704170958,1,2.0,2.0,38.57564062055086,38.57564062055086
42.0,0.011070165465118352,3,3.0,5.0,48.2240127920202,67.52075713495887
