step_index,z_midpoint,wind_speed_raw_kmh,wind_speed_kmh,probability
1,-3.3333333333333335,-12.882344293952308,0.0,0.00455471740001246
2,-1.6666666666666667,3.198275991829931,3.198275991829931,0.1846164630062733
3,0.0,19.27889627761217,19.27889627761217,0.6246507739853502
4,1.6666666666666667,35.35951656339441,35.35951656339441,0.17510788014324571
5,3.3333333333333335,51.440136849176646,51.440136849176646,0.010735404714786966
6,5.0,67.52075713495887,67.52075713495887,0.0003347607503313846
