wind_farm_power_MW,probability,wind_state_count,z_min,z_max,wind_speed_min_kmh,wind_speed_max_kmh
0.0,0.16020495714571448,2,-4.0,-2.0,0.0,0.0
0.1366,0.6983374868604421,1,0.0,0.0,19.27889627761217,19.27889627761217
1.9472,0.13740625452723262,1,2.0,2.0,38.57564062055086,38.57564062055086
3.0,0.004051301466610903,1,4.0,4.0,57.87238496348954,57.87238496348954
