step_index,z_midpoint,wind_speed_raw_kmh,wind_speed_kmh,probability,single_wtg_power_MW,wind_farm_power_MW_raw,wind_farm_power_MW
1,-3.3333333333333335,-14.003333333333337,0.0,0.00455471740001246,0.0,0.0,0.0
2,-1.6666666666666667,2.763333333333332,2.763333333333332,0.1846164630062733,0.0,0.0,0.0
3,0.0,19.53,19.53,0.6246507739853502,0.07355179806228371,1.3239323651211068,1.3239
4,1.6666666666666667,36.29666666666667,36.29666666666667,0.17510788014324571,0.8138649562037391,14.649569211667304,14.6496
5,3.3333333333333335,53.06333333333334,53.06333333333334,0.010735404714786966,1.5,27.0,27.0
6,5.0,69.83000000000001,69.83000000000001,0.0003347607503313846,1.5,27.0,27.0
