wind_farm_power_MW,probability,wind_state_count,z_min,z_max,wind_speed_min_kmh,wind_speed_max_kmh
0.0,0.18917118040628575,2,-3.3333333333333335,-1.6666666666666667,0.0,2.763333333333332
1.3239,0.6246507739853502,1,0.0,0.0,19.53,19.53
14.6496,0.17510788014324571,1,1.6666666666666667,1.6666666666666667,36.29666666666667,36.29666666666667
27.0,0.01107016546511835,2,3.3333333333333335,5.0,53.06333333333334,69.83000000000001
