step_index,z_midpoint,wind_speed_raw_kmh,wind_speed_kmh,probability
1,-4.0,-25.448781206192706,0.0,0.001642751714340435
2,-2.0,-4.326154436702847,0.0,0.15856220543137403
3,0.0,16.796472332787012,16.796472332787012,0.6983374868604421
4,2.0,37.919099102276874,37.919099102276874,0.13740625452723262
5,4.0,59.04172587176673,59.04172587176673,0.004051301466610903
