step_index,z_midpoint,wind_speed_raw_kmh,wind_speed_kmh,probability,single_wtg_power_MW,wind_farm_power_MW_raw,wind_farm_power_MW
1,-4.0,-19.3145924082652,0.0,0.001642751714340435,0.0,0.0,0.0
2,-2.0,-0.017848065326514728,0.0,0.15856220543137403,0.0,0.0,0.0
3,0.0,19.27889627761217,19.27889627761217,0.6983374868604421,0.06828336956815925,0.1365667391363185,0.1366
4,2.0,38.57564062055086,38.57564062055086,0.13740625452723262,0.9735935937174732,1.9471871874349465,1.9472
5,4.0,57.87238496348954,57.87238496348954,0.004051301466610903,1.5,3.0,3.0
