wind_farm_power_MW,probability,wind_state_count,z_min,z_max,wind_speed_min_kmh,wind_speed_max_kmh
0.4579,0.9889298345348817,1,0.0,0.0,16.796472332787012,16.796472332787012
27.0,0.011070165465118352,1,5.0,5.0,69.60303925651166,69.60303925651166
