Month,Day,Hour,mu_t,sigma_t,count
4,17,18,25.533333333333335,7.347173087722405,15
4,17,19,23.6,6.231257612117431,15
4,17,20,19.533333333333335,9.538393595409678,15
4,17,21,18.133333333333333,8.757581749275202,15
4,17,22,16.133333333333333,9.15631450082921,15
4,17,23,14.333333333333334,7.027158200933887,15
4,18,0,13.8,6.405354902624165,15
4,18,1,11.933333333333334,7.85099326442809,15
4,18,2,11.666666666666666,6.377042156569663,15
4,18,3,11.866666666666667,7.376281163941883,15
4,18,4,11.2,8.108196910710614,15
4,18,5,10.466666666666667,7.049484952479728,15
4,18,6,11.6,6.310988149931152,15
4,18,7,10.133333333333333,6.738658902891866,15
4,18,8,11.266666666666667,6.158231038521495,15
4,18,9,15.133333333333333,6.59942277418116,15
4,18,10,16.333333333333332,8.077010290825141,15
4,18,11,17.666666666666668,8.516091211571746,15
4,18,12,17.466666666666665,9.093692214674856,15
4,18,13,16.933333333333334,8.547904226573124,15
4,18,14,17.8,9.275158835759711,15
4,18,15,18.4,9.225740388407084,15
4,18,16,19.066666666666666,10.10987259116176,15
4,18,17,19.466666666666665,9.485829029713344,15
4,18,18,20.266666666666666,9.215411522216982,15
4,18,19,18.066666666666666,8.547904226573124,15
4,18,20,13.8,6.4608712371364545,15
4,18,21,13.666666666666666,6.377042156569664,15
4,18,22,14.6,5.275279274936203,15
4,18,23,12.866666666666667,6.512259501088989,15
4,19,0,11.933333333333334,6.627504019146991,15
4,19,1,11.8,7.93005134193432,15
4,19,2,12.333333333333334,7.546680127869536,15
4,19,3,11.866666666666667,7.0898989179442236,15
4,19,4,12.266666666666667,7.176018261908068,15
4,19,5,11.0,6.436503043467892,15
4,19,6,13.066666666666666,7.468664698656138,15
4,19,7,10.333333333333334,7.798046153333783,15
4,19,8,9.533333333333333,7.491582578054488,15
4,19,9,10.466666666666667,5.680375574437544,15
4,19,10,11.066666666666666,5.119523787377475,15
4,19,11,11.933333333333334,7.045430805713391,15
4,19,12,12.4,4.732863826479693,15
4,19,13,13.6,4.68736904578982,15
4,19,14,15.866666666666667,10.769445314451083,15
