datetime,Year,Month,Day,Hour,Wind Spd (km/h),mu_t,sigma_t,y_t
2001-07-16 09:00:00,2001,7,16,9,15.0,13.0,7.081162132224988,0.28243951524544114
2001-07-16 10:00:00,2001,7,16,10,6.0,13.933333333333334,6.702522623893896,-1.1836339507533638
2001-07-16 11:00:00,2001,7,16,11,0.0,15.066666666666666,8.293428264653429,-1.8166994620163008
2001-07-16 12:00:00,2001,7,16,12,19.0,14.866666666666667,7.453346963101943,0.5545607032378266
2001-07-16 13:00:00,2001,7,16,13,17.0,15.066666666666666,6.627504019146991,0.2917136417794535
2001-07-16 14:00:00,2001,7,16,14,19.0,15.333333333333334,6.4660284417503,0.5670662756432494
2001-07-16 15:00:00,2001,7,16,15,17.0,14.466666666666667,5.330058518395817,0.47529184240472244
2001-07-16 16:00:00,2001,7,16,16,19.0,14.933333333333334,6.659758325373448,0.6106327689358948
2001-07-16 17:00:00,2001,7,16,17,20.0,16.133333333333333,6.457184997755453,0.5988161510024473
2001-07-16 18:00:00,2001,7,16,18,20.0,14.642857142857142,7.055899254220846,0.7592431048300766
2001-07-16 19:00:00,2001,7,16,19,22.0,13.466666666666667,6.957695294386196,1.2264597646606397
2001-07-16 20:00:00,2001,7,16,20,15.0,11.666666666666666,6.477065767180457,0.5146363265637139
2001-07-16 21:00:00,2001,7,16,21,20.0,10.933333333333334,7.787046631303503,1.1643267461914457
2001-07-16 22:00:00,2001,7,16,22,17.0,12.4,8.862440811811222,0.5190443691166265
2001-07-16 23:00:00,2001,7,16,23,17.0,10.533333333333333,8.262364471909155,0.7826653845460823
2001-07-17 00:00:00,2001,7,17,0,19.0,10.333333333333334,9.626352718795768,0.9003063693837767
2001-07-17 01:00:00,2001,7,17,1,13.0,11.733333333333333,9.043282168601861,0.14006713967905535
2001-07-17 02:00:00,2001,7,17,2,17.0,11.266666666666667,9.261800709416736,0.6190300907148747
2001-07-17 03:00:00,2001,7,17,3,13.0,10.866666666666667,9.226256528181379,0.23122415107547872
2001-07-17 04:00:00,2001,7,17,4,11.0,10.4,9.006346968348806,0.06661968521850116
2001-07-17 05:00:00,2001,7,17,5,15.0,10.933333333333334,8.932018382255624,0.4552908976033367
2001-07-17 06:00:00,2001,7,17,6,15.0,12.0,9.827076298239907,0.3052789974305297
2001-07-17 07:00:00,2001,7,17,7,20.0,13.2,10.611314715905849,0.6408254002500867
2001-07-17 08:00:00,2001,7,17,8,22.0,13.266666666666667,9.902861539306032,0.8818999739286815
