simulation_year,simulated_raw_mean,simulated_raw_std,simulated_zero_mean,simulated_zero_std,count
54,16.18053389154464,10.3775575216194,16.39812200276599,9.930894030324326,8760
55,16.1499176491241,10.834957333807028,16.45756198487498,10.210173668783415,8760
56,16.566633540554726,10.41814235908761,16.768368419771456,10.008992771919502,8760
57,16.64518576624275,10.319249731952358,16.848435602244024,9.877344088426796,8760
58,17.358622846267412,10.69319307189809,17.515992749437892,10.372167634446019,8760
59,16.8122061165463,10.503903641494801,16.958047160381604,10.216871548034122,8760
60,16.576574467233577,10.905616873697934,16.797107292405386,10.476314228456888,8760
61,16.973212776655707,10.541657553965347,17.15699416268031,10.16040393803871,8760
62,16.95936063210032,10.668365707335436,17.148164674732197,10.291002626283888,8760
63,16.977362150836584,10.474631900667129,17.13835196486777,10.146685271836777,8760
64,16.355072765244653,11.167228930729912,16.59503182098381,10.713917379500591,8760
65,16.427660186934983,10.385514192820281,16.599674988939462,10.034426384831296,8760
66,16.54129252133575,10.828312516645989,16.77273900199582,10.363940617034872,8760
67,16.5509176980564,10.940196580597638,16.77380047266885,10.499456407744644,8760
68,17.109396732819867,10.66506895241633,17.272393521699478,10.332957727952754,8760
69,17.398520942377502,10.844353307412915,17.566851292916976,10.50252775774531,8760
70,16.635673943650648,10.542182742735676,16.821665262127613,10.176813654262489,8760
71,16.3720427184477,11.119685715073793,16.613213888978127,10.654170885407293,8760
72,16.40502469089911,10.923125487376558,16.60555929911784,10.540347417883533,8760
73,16.375577090071616,10.39227406138521,16.598726029008446,9.936036635882155,8760
74,16.54469781902177,10.769920086608048,16.75054347931456,10.36383108386409,8760
75,16.64392687810445,10.97377503416302,16.84791911697936,10.57204413646082,8760
76,16.87754971288467,10.751306363351562,17.065917448295743,10.372357975723395,8760
77,16.711598938970585,10.588404934834443,16.895750961030608,10.230485256742833,8760
78,17.4994213974512,11.296041184614603,17.687355932460036,10.93496664415229,8760
79,17.027747269584346,10.898927378311791,17.205046808923598,10.551216319969793,8760
80,17.62655852814433,10.642868285668637,17.783577659020004,10.3139084291481,8760
81,17.31106359776774,11.22560163499065,17.52433473461687,10.809360719881397,8760
82,17.357532148085944,10.875296187648184,17.50722267883638,10.569609487105987,8760
83,17.15499855106386,10.963847001069889,17.36687278210519,10.523705127443108,8760
84,16.39862134685619,10.38278438448323,16.55977521706488,10.062937415445752,8760
85,17.085722544649624,11.012608988352978,17.287733099552064,10.608919164738845,8760
