Month,Day,Hour,mu_t,sigma_t,count
4,7,9,20.266666666666666,16.108855890324367,15
4,7,10,20.4,11.691266581757269,15
4,7,11,21.333333333333332,11.96821186468953,15
4,7,12,25.4,12.993404920519158,15
4,7,13,23.866666666666667,13.260395742137383,15
4,7,14,23.933333333333334,13.992174683763507,15
4,7,15,23.8,14.117871146680923,15
4,7,16,25.533333333333335,14.27718793173555,15
4,7,17,25.666666666666668,13.652140944956303,15
4,7,18,23.8,14.934141134614052,15
4,7,19,24.0,16.677615451342472,15
4,7,20,19.733333333333334,15.327224455974067,15
4,7,21,20.333333333333332,14.768047876928016,15
4,7,22,18.466666666666665,12.040803643484615,15
4,7,23,20.466666666666665,12.620089804223529,15
4,8,0,19.066666666666666,11.786594483726397,15
4,8,1,18.6,11.444274925543713,15
4,8,2,15.266666666666667,8.327807691846694,15
4,8,3,17.533333333333335,12.14123238429789,15
4,8,4,17.666666666666668,11.126972805283737,15
4,8,5,16.4,13.211466880814452,15
4,8,6,15.333333333333334,10.499433091271891,15
4,8,7,17.0,10.212037714663724,15
4,8,8,17.333333333333332,11.641469388518338,15
4,8,9,18.866666666666667,10.595596569644707,15
4,8,10,18.357142857142858,12.055047732140086,14
4,8,11,19.8,10.157333733388334,15
4,8,12,24.266666666666666,11.695338916891309,15
4,8,13,23.2,10.044188084943167,15
4,8,14,23.533333333333335,13.276545735494103,15
4,8,15,24.0,11.045361017187261,15
4,8,16,20.733333333333334,11.322964444416657,15
4,8,17,20.333333333333332,12.361614935336071,15
4,8,18,19.933333333333334,12.475499799130104,15
4,8,19,19.066666666666666,10.031854027949931,15
4,8,20,18.2,10.16436351742133,15
4,8,21,18.533333333333335,8.733078876700167,15
4,8,22,16.6,7.725653000602233,15
4,8,23,16.0,10.337172865786025,15
4,9,0,14.066666666666666,12.209286083414815,15
4,9,1,13.533333333333333,9.455660939856283,15
4,9,2,13.4,11.16627575719471,15
4,9,3,14.4,10.203640806804486,15
4,9,4,12.733333333333333,8.564600454917962,15
4,9,5,16.066666666666666,10.038971679457632,15
4,9,6,14.933333333333334,11.523061762437637,15
4,9,7,15.0,8.264846780654334,14
4,9,8,15.733333333333333,10.706918101773976,15
4,9,9,17.666666666666668,14.018695000741316,15
4,9,10,19.533333333333335,12.603098636370948,15
4,9,11,21.4,12.954866708251823,15
4,9,12,23.133333333333333,10.541527855287843,15
4,9,13,22.466666666666665,9.833373688375628,15
4,9,14,25.866666666666667,11.28758272658605,15
4,9,15,25.0,9.304376850247875,15
4,9,16,23.333333333333332,9.052755434252102,15
4,9,17,20.2,7.6737027754347045,15
4,9,18,19.8,9.936944054529901,15
4,9,19,17.266666666666666,9.467739711150452,15
4,9,20,17.466666666666665,7.827302643099132,15
4,9,21,15.266666666666667,5.921711464320654,15
4,9,22,17.666666666666668,8.208590157935307,15
4,9,23,14.533333333333333,10.070229580775399,15
4,10,0,12.533333333333333,10.006188561275943,15
4,10,1,12.466666666666667,9.187465581406212,15
4,10,2,16.066666666666666,7.8691682866621635,15
4,10,3,15.733333333333333,9.361522057768985,15
4,10,4,15.533333333333333,9.731147830304405,15
4,10,5,16.8,10.234395787874199,15
4,10,6,15.666666666666666,9.846440014156434,15
4,10,7,16.266666666666666,8.01308453777469,15
4,10,8,18.866666666666667,9.833373688375628,15
4,10,9,19.6,9.45515732285825,15
4,10,10,19.0,11.395487828835712,15
4,10,11,22.4,10.30117885070858,15
4,10,12,21.866666666666667,9.311027767934005,15
4,10,13,21.142857142857142,9.26413384101157,14
4,10,14,22.357142857142858,13.64724341203207,14
4,10,15,21.571428571428573,11.195564270757385,14
4,10,16,19.785714285714285,10.154033464805776,14
4,10,17,22.733333333333334,11.91917223076614,15
