simulation_year,simulated_raw_mean,simulated_raw_std,simulated_zero_mean,simulated_zero_std,count
1,13.567498066571252,9.524252112404639,13.832657231291112,9.03429530060359,8760
2,13.7486336017308,9.411316755995788,13.993247810340868,8.945830396753712,8760
3,14.383192788424337,9.02515387212209,14.55452093370525,8.68445696200081,8760
4,13.586166531845397,9.088904766071936,13.822885182460821,8.625790226929166,8760
5,13.373257883182188,9.082917483343948,13.584159600351512,8.682342144564696,8760
6,13.819162754395801,9.204395381230665,14.051108500991212,8.737044319530733,8760
7,13.910245848956757,9.619847880097254,14.17432678356922,9.117854453919827,8760
8,14.1045367564726,9.502963994882293,14.381144866835207,8.943736097088598,8760
9,13.571890292019003,9.013504087514598,13.81690862342936,8.522461802204115,8760
10,13.595729995761232,9.388200357986813,13.857139534402307,8.88329098378672,8760
11,14.223270395108077,9.354396985650776,14.434164604104273,8.940688194342961,8760
12,13.27489443396924,9.068247858350077,13.499819913604005,8.645555465045714,8760
13,14.2767654567705,9.20449199502115,14.483246669650667,8.7926899150973,8760
14,14.568811418354773,9.461157371640475,14.804863152460744,8.983270344443529,8760
15,13.854948756383267,9.123340743543693,14.083521521905807,8.663957709598417,8760
16,13.77652919121387,8.991895529176901,13.978634083240985,8.594101728747198,8760
17,13.309943415222659,9.183924653290793,13.55350627917747,8.716097107023106,8760
18,14.360253294543496,9.714830486909737,14.63845317755172,9.166803569152009,8760
19,14.031688873430804,9.301993564715348,14.276617263029301,8.815179229927512,8760
20,13.562809087596895,9.202859350209296,13.80378451943045,8.744762972223779,8760
21,14.453115439834367,9.314626475481798,14.697294163339357,8.805242718109017,8760
22,13.419721025316687,9.180286533607118,13.701473150182949,8.624973334205345,8760
23,13.487971438192776,9.34075238460139,13.779773290553369,8.770923254711581,8760
24,13.68561491420254,9.538393220057701,13.919252545062998,9.105055757740205,8760
25,13.821249519733406,9.35105547600311,14.028198665156046,8.954159553144555,8760
26,13.450166163398507,9.011152621939393,13.70627881774312,8.504130271289462,8760
27,14.577935773159421,9.07976283701216,14.720400697235103,8.798658361026158,8760
28,13.935298374251385,9.465509403257826,14.200701091117013,8.935623585909367,8760
29,14.527962390279798,9.267861486073722,14.730238948711822,8.863701227848074,8760
30,13.736602754193699,9.11568239766832,13.958615219535211,8.681911001923819,8760
31,13.389080515840908,9.45097754003955,13.61525406796171,9.039942005579077,8760
32,13.814467702754582,9.561555654939516,14.111573015520918,8.985992660541184,8760
33,13.813456154148259,9.506613042543536,14.078449241802703,9.001304639104063,8760
34,13.87890272099423,9.175630712391179,14.108600148851664,8.724043391566033,8760
35,13.463900167233898,9.410313245491844,13.71338464322882,8.945730316509042,8760
36,13.989949061717917,9.162252550750503,14.232393730254321,8.663682320723378,8760
37,14.256406359597522,9.413490154576582,14.50310401144356,8.925742180581802,8760
38,14.251898557069614,9.38299901552594,14.44959354235305,9.006683683413426,8760
39,14.108913229619912,9.062772217488423,14.29538576420701,8.69244086431079,8760
40,13.829953490173272,9.089919019972394,14.05827574237928,8.649046077176964,8760
41,13.087608705458992,8.8918722935637,13.304860458924122,8.481313711354746,8760
42,13.408554315566569,9.189895691104436,13.662815759474348,8.691079304318466,8760
43,12.811931449494008,9.335306135214683,13.12134169483024,8.756050380297058,8760
44,13.893511120083682,9.585291382011917,14.141273288179464,9.113048838158793,8760
45,13.896823420050318,9.398183602073265,14.126006349069808,8.95986677823197,8760
46,13.619699596363095,9.025955094523598,13.850257000641331,8.571208909661914,8760
47,14.098332762483986,8.963383117166746,14.319714478652765,8.503700962597025,8760
48,13.354272386509823,9.492434985401005,13.6352823634598,8.959442965333901,8760
49,13.922755484450438,9.189705145239861,14.167258120270096,8.701659607674156,8760
50,13.418071767177322,9.471895398173388,13.66484569749941,9.016077615439027,8760
51,14.273877300569321,9.411929530794147,14.508135764071822,8.941625221730149,8760
52,13.803054094618377,9.139993124801487,14.024630990718855,8.694271269970319,8760
53,13.703957952595243,9.054890632706897,13.921132126641847,8.630816515826467,8760
54,13.300576858312358,9.102462909125114,13.567051293532153,8.574235557349665,8760
55,13.281062910853421,9.310495778768749,13.618780725029502,8.657775936031687,8760
56,13.707923160758323,9.104410523440643,13.943176235848135,8.637516730206615,8760
57,13.650910174261131,9.052795089387162,13.893791525259523,8.567753025842796,8760
58,14.275372328290787,9.370401464231206,14.507681013358377,8.885002848784966,8760
59,13.79883391998021,9.020857962369686,13.981790395136885,8.672231712493904,8760
60,13.603101096861613,9.274866277903474,13.844778042085538,8.812731297239182,8760
61,13.990967153885014,9.139579715057058,14.195466513129025,8.737694203630292,8760
62,13.901874251483889,9.37604271242371,14.152939568163738,8.866808318440452,8760
63,14.042408858535765,9.171347905221346,14.239567485150943,8.783134396372086,8760
64,13.429777616351291,9.522939702041706,13.708703011415208,8.996934224139707,8760
65,13.476217886019827,9.05451020348841,13.700162871332893,8.62202575471527,8760
66,13.56368706288663,9.328990601308362,13.826239221921636,8.825704393283335,8760
67,13.670861968619516,9.72909521023705,13.937817156804892,9.244776016713017,8760
68,14.113554811407829,9.139166778980883,14.303807417189871,8.761835245586033,8760
69,14.256528188608725,9.011764133296117,14.436167116192681,8.64928533435293,8760
70,13.671863067041622,9.334648768827147,13.921589346007899,8.852341813383786,8760
71,13.379340196514525,9.546977540489,13.693250512829383,8.93149863516066,8760
72,13.526732717675722,9.436438581972169,13.773257521077857,8.982842538928287,8760
73,13.59388913220469,9.634545829727662,13.911475138339327,9.015704789517375,8760
74,13.667623644061198,9.382047307342892,13.888339891548464,8.968986569508612,8760
75,13.695985686321498,9.452500659326272,13.919694625122807,9.040440741008135,8760
76,13.784047219538287,9.041129813445824,14.018754697636114,8.569637654941202,8760
77,13.724528794726726,9.475933180851937,13.983588963147215,8.977278731549097,8760
78,14.271115705519385,9.586764410455551,14.52271337985388,9.091278176809952,8760
79,14.025135025448106,9.44509436453849,14.285259091095192,8.917804662196325,8760
80,14.472368199107985,8.911967352441991,14.664676336505176,8.507638254305302,8760
81,14.240413076717894,9.421053852038455,14.491038391418536,8.921930909280622,8760
82,14.27429853066792,9.23519210916107,14.459436949122853,8.86333379052459,8760
83,14.131699499019021,9.410159169211388,14.369669253381335,8.947925675451945,8760
84,13.4684524904387,9.25811354927957,13.721727967023465,8.765702792079194,8760
85,13.993636196942976,9.447132289106223,14.238723165740552,8.970276622091989,8760
86,13.90455265142206,9.375614807872042,14.13560332748597,8.935955593301665,8760
87,13.425081855098501,9.260966067630527,13.727320846695285,8.658080466167236,8760
88,13.081059807084111,9.163738906096942,13.360027146580508,8.634098116707927,8760
89,14.327138990444512,9.03574056723015,14.515895595815893,8.65265967764244,8760
90,14.081441268699901,9.094340915973142,14.276943452089347,8.704239761795236,8760
91,13.60024781308225,9.385340851938132,13.879896168924821,8.840930047460546,8760
92,13.42214705731568,9.009716825783885,13.637702605577827,8.592430115938221,8760
93,13.804569479540481,9.497034223315081,14.080761161076914,8.958695222074782,8760
