hour,mu_t,sigma_t,y_t_simulated,SW_raw_kmh,SW_negative_set_zero_kmh
1,13.733333333333333,11.272385136547928,-0.2241740373376228,11.206357246848773,11.206357246848773
2,12.0,10.895608551810483,0.15464116179862467,13.684909564955003,13.684909564955003
3,10.666666666666666,9.021139195298584,0.25475354500532915,12.964833856655503,12.964833856655503
4,11.0,9.219544457292887,0.5211983362572925,15.805211232191194,15.805211232191194
5,11.4,8.157380531938983,-0.14115720578673419,10.24852695757239,10.24852695757239
6,12.133333333333333,8.667399236438202,0.21307830334526712,13.98016805704965,13.98016805704965
7,10.533333333333333,10.635967728599477,0.1140386985885588,11.746245251332727,11.746245251332727
8,11.666666666666666,10.396885980678931,0.07425179886190751,12.438654153294223,12.438654153294223
9,11.733333333333333,9.595137657515219,0.6966212243561034,18.417509876176936,18.417509876176936
10,10.933333333333334,9.794070120425395,0.2718844003347415,13.596188214861602,13.596188214861602
11,10.733333333333333,10.918311399182741,-0.02369392215717303,10.474635712953322,10.474635712953322
12,12.666666666666666,9.40111442228805,-0.568283498441899,7.324168473516221,7.324168473516221
13,12.0,7.634508123364221,-0.520277313578542,8.027938623082507,8.027938623082507
14,11.8,9.236573266871526,0.06414911716153776,12.39251802066767,12.39251802066767
15,11.866666666666667,7.130083817045577,-0.854197643886174,5.776165869435397,5.776165869435397
16,11.933333333333334,7.314043894812096,-0.5050769007883351,8.239178710711796,8.239178710711796
17,11.866666666666667,7.405274825291445,-1.6836447623231057,-0.6011855064984264,0.0
18,12.466666666666667,7.376281163941883,-1.6149556739921371,0.5542995479973971,0.5542995479973971
19,10.533333333333333,7.6426123681319735,-1.1907792878525798,1.4326688202758238,1.4326688202758238
20,11.8,8.792854241614933,-1.4011746813150687,-0.5203247398446535,0.0
21,10.666666666666666,9.131317121913595,-1.8104509018607708,-5.865134651878501,0.0
22,13.533333333333333,8.517768543015299,-1.7055980010661502,-0.9945556671776945,0.0
23,12.866666666666667,7.376281163941883,-1.045250720272473,5.156603467124139,5.156603467124139
24,13.4,7.490946917065005,-0.34831825377113784,10.79076645075563,10.79076645075563
25,13.266666666666667,9.246363506548837,0.24423359274112222,15.524939245661491,15.524939245661491
26,14.066666666666666,7.23549452023709,0.39876192806269484,16.95190641204347,16.95190641204347
27,15.0,8.22018421760903,0.4836684360646867,18.975843644694578,18.975843644694578
28,13.666666666666666,7.306226959310282,0.9012380000345831,20.25131603927422,20.25131603927422
29,13.4,7.576278769950323,0.20058637417082686,14.919698288171748,14.919698288171748
30,14.4,6.9261409580969815,-0.13881362481525272,13.438557267625171,13.438557267625171
31,15.266666666666667,7.468664698656138,0.6119723753956018,19.837283143336542,19.837283143336542
32,13.2,6.471917357763021,0.8439543466423289,18.662002785194037,18.662002785194037
33,11.066666666666666,7.713315635654883,1.0899994721718862,19.474176638225646,19.474176638225646
34,11.8,7.301663215616407,1.0111519095036046,19.18309070302276,19.18309070302276
35,9.933333333333334,9.027471301269149,0.5129627932929999,14.564090228404748,14.564090228404748
36,9.666666666666666,9.232447954800245,0.048481318446995825,10.114267916008652,10.114267916008652
37,10.466666666666667,8.492573786774509,0.6090203814785942,15.638817194023186,15.638817194023186
38,10.333333333333334,7.834599695003721,0.9738449683001332,17.963018824958468,17.963018824958468
39,11.0,8.577378887016042,0.22945253201468496,12.968101303675132,12.968101303675132
40,11.466666666666667,6.610237370566815,-0.03749766921795783,11.218798172292969,11.218798172292969
41,10.933333333333334,7.205817755384153,-0.0022898696887137804,10.916832949672884,10.916832949672884
42,12.066666666666666,5.522249369164535,0.41882369584926066,14.379515556861405,14.379515556861405
43,10.266666666666667,5.7627704977314345,0.11863921234501124,10.950357219442592,10.950357219442592
44,9.933333333333334,6.670475102662335,-0.2762477864044333,8.090629351956979,8.090629351956979
45,12.866666666666667,5.629852404391975,0.3020858346417414,14.567365329157232,14.567365329157232
46,11.8,6.613838306373777,0.456729989774847,14.820738302042589,14.820738302042589
47,11.4,7.632636691022497,0.01309773334540143,11.49997024010134,11.49997024010134
48,12.533333333333333,8.887122840433365,-0.23374989335513052,10.455969317148089,10.455969317148089
49,10.333333333333334,8.557925872435169,0.38673017664106873,13.64294151766136,13.64294151766136
50,11.933333333333334,8.08408194864333,-0.36863532307378266,8.953255172440265,8.953255172440265
