"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 00:00","2001","11","01","00:00","","4.7","","2.6","","86","","","","28","","39","","15.0","","89.85","","","","","","Drizzle"
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 01:00","2001","11","01","01:00","","2.9","","1.7","","92","","","","28","","41","","11.3","","89.99","","","","","","Drizzle"
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 02:00","2001","11","01","02:00","","1.4","","1.1","","98","","","","29","","44","","3.9","","90.13","","","","","","Heavy Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 03:00","2001","11","01","03:00","","0.4","","0.4","","100","","","","29","","37","","1.0","","90.24","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 04:00","2001","11","01","04:00","","3.2","","3.1","","99","","","","30","","44","","8.0","","90.31","","","","","","Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 05:00","2001","11","01","05:00","","3.6","","2.7","","94","","","","30","","43","","15.0","","90.43","","","","","","Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 06:00","2001","11","01","06:00","","2.8","","1.6","","92","","","","28","","35","","15.0","","90.56","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 07:00","2001","11","01","07:00","","1.9","","0.6","","91","","","","29","","37","","15.0","","90.65","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 08:00","2001","11","01","08:00","","1.4","","0.1","","91","","","","29","","33","","15.0","","90.74","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 09:00","2001","11","01","09:00","","1.7","","0.0","","88","","","","28","","39","","15.0","","90.79","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 10:00","2001","11","01","10:00","","3.0","","0.2","","82","","","","29","","41","","15.0","","90.87","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 11:00","2001","11","01","11:00","","4.4","","0.0","","73","","","","29","","48","","15.0","","90.93","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 12:00","2001","11","01","12:00","","6.1","","0.2","","66","","","","29","","48","","15.0","","91.01","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 13:00","2001","11","01","13:00","","6.7","","0.5","","65","","","","30","","48","","15.0","","91.03","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 14:00","2001","11","01","14:00","","7.6","","-0.7","","56","","","","30","","44","","15.0","","91.09","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 15:00","2001","11","01","15:00","","8.1","","-1.8","","50","","","","30","","54","","15.0","","91.11","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 16:00","2001","11","01","16:00","","7.8","","-2.2","","49","","","","30","","44","","15.0","","91.20","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 17:00","2001","11","01","17:00","","7.2","","-1.8","","53","","","","29","","30","","15.0","","91.25","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 18:00","2001","11","01","18:00","","5.9","","-2.2","","56","","","","28","","30","","15.0","","91.29","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 19:00","2001","11","01","19:00","","3.7","","-2.7","","63","","","","27","","22","","15.0","","91.35","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 20:00","2001","11","01","20:00","","0.5","","-2.6","","80","","","","24","","17","","15.0","","91.41","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 21:00","2001","11","01","21:00","","-0.1","","-2.6","","83","","","","22","","17","","15.0","","91.43","","","","-5","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 22:00","2001","11","01","22:00","","-0.1","","-2.7","","83","","","","22","","17","","15.0","","91.44","","","","-5","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-01 23:00","2001","11","01","23:00","","0.3","","-2.2","","83","","","","22","","15","","15.0","","91.46","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 00:00","2001","11","02","00:00","","0.2","","-3.1","","78","","","","23","","17","","15.0","","91.48","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 01:00","2001","11","02","01:00","","0.4","","-3.0","","78","","","","24","","15","","15.0","","91.47","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 02:00","2001","11","02","02:00","","0.8","","-2.8","","77","","","","23","","20","","15.0","","91.50","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 03:00","2001","11","02","03:00","","0.3","","-2.8","","80","","","","23","","17","","15.0","","91.53","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 04:00","2001","11","02","04:00","","0.8","","-2.6","","78","","","","22","","20","","15.0","","91.53","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 05:00","2001","11","02","05:00","","0.5","","-2.3","","81","","","","23","","13","","15.0","","91.54","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 06:00","2001","11","02","06:00","","0.6","","-2.4","","80","","","","22","","24","","15.0","","91.55","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 07:00","2001","11","02","07:00","","0.8","","-2.2","","80","","","","23","","22","","15.0","","91.58","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 08:00","2001","11","02","08:00","","1.0","","-2.2","","79","","","","23","","20","","15.0","","91.62","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 09:00","2001","11","02","09:00","","2.1","","-1.5","","77","","","","22","","24","","15.0","","91.66","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 10:00","2001","11","02","10:00","","4.2","","-0.5","","71","","","","23","","24","","15.0","","91.70","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 11:00","2001","11","02","11:00","","5.8","","0.6","","69","","","","23","","28","","15.0","","91.73","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 12:00","2001","11","02","12:00","","8.1","","1.7","","64","","","","23","","26","","15.0","","91.76","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-11-02 13:00","2001","11","02","13:00","","10.4","","1.6","","54","","","","26","","26","","15.0","","91.75","","","","","",""
