"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 00:00","1994","07","01","00:00","","12.1","","10.3","","89","","11","","15","","24.1","","92.07","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 01:00","1994","07","01","01:00","","11.2","","9.9","","92","","12","","17","","24.1","","92.07","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 02:00","1994","07","01","02:00","","10.6","","9.6","","94","","13","","17","","24.1","","92.07","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 03:00","1994","07","01","03:00","","10.2","","9.2","","94","","13","","19","","24.1","","92.03","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 04:00","1994","07","01","04:00","","9.9","","9.0","","94","","13","","17","","24.1","","92.00","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 05:00","1994","07","01","05:00","","10.1","","8.9","","92","","13","","22","","24.1","","92.00","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 06:00","1994","07","01","06:00","","10.2","","8.9","","92","","12","","20","","24.1","","91.97","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 07:00","1994","07","01","07:00","","11.5","","9.4","","87","","14","","24","","24.1","","92.00","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 08:00","1994","07","01","08:00","","13.7","","10.0","","78","","14","","26","","24.1","","91.94","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1994-07-01 09:00","1994","07","01","09:00","","15.2","","10.5","","73","","13","","28","","24.1","","91.88","","","","","","Mainly Clear"
