"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 00:00","1992","06","01","00:00","","8.7","","5.8","","82","","17","","11","","24.1","","92.61","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 01:00","1992","06","01","01:00","","8.1","","5.2","","82","","17","","13","","24.1","","92.58","","","","","","Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 02:00","1992","06","01","02:00","","7.6","","4.8","","82","","17","","13","","24.1","","92.52","","","","","","Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 03:00","1992","06","01","03:00","","6.2","","3.6","","83","","17","","11","","24.1","","92.52","","","","","","Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 04:00","1992","06","01","04:00","","6.2","","3.2","","81","","17","","11","","24.1","","92.42","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 05:00","1992","06","01","05:00","","8.5","","5.5","","81","","19","","17","","24.1","","92.42","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 06:00","1992","06","01","06:00","","8.8","","5.7","","81","","20","","24","","24.1","","92.39","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 07:00","1992","06","01","07:00","","10.2","","6.9","","80","","20","","22","","24.1","","92.36","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 08:00","1992","06","01","08:00","","13.0","","8.4","","74","","20","","24","","24.1","","92.36","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 09:00","1992","06","01","09:00","","14.6","","8.6","","67","","20","","26","","24.1","","92.30","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 10:00","1992","06","01","10:00","","16.2","","8.5","","60","","20","","30","","24.1","","92.24","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 11:00","1992","06","01","11:00","","18.2","","8.2","","52","","20","","30","","24.1","","92.21","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 12:00","1992","06","01","12:00","","19.6","","8.2","","48","","21","","26","","24.1","","92.14","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 13:00","1992","06","01","13:00","","20.4","","6.7","","41","","21","","26","","24.1","","92.08","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 14:00","1992","06","01","14:00","","21.6","","6.3","","37","","21","","26","","24.1","","91.99","","","","","","Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 15:00","1992","06","01","15:00","","23.5","","6.4","","33","","22","","26","","24.1","","91.92","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 16:00","1992","06","01","16:00","","24.3","","5.9","","31","","22","","24","","24.1","","91.86","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 17:00","1992","06","01","17:00","","24.6","","4.3","","27","","21","","22","","24.1","","91.80","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 18:00","1992","06","01","18:00","","24.3","","4.4","","28","","23","","19","","24.1","","91.77","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 19:00","1992","06","01","19:00","","23.5","","4.4","","29","","25","","15","","24.1","","91.71","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 20:00","1992","06","01","20:00","","23.1","","4.1","","29","","23","","15","","24.1","","91.67","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 21:00","1992","06","01","21:00","","19.5","","5.1","","39","","21","","13","","24.1","","91.61","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 22:00","1992","06","01","22:00","","15.4","","4.2","","47","","19","","17","","24.1","","91.61","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-01 23:00","1992","06","01","23:00","","14.3","","3.9","","50","","19","","17","","24.1","","91.58","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 00:00","1992","06","02","00:00","","15.3","","3.9","","47","","20","","22","","24.1","","91.52","","","","","","Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 01:00","1992","06","02","01:00","","14.4","","3.6","","48","","20","","24","","24.1","","91.49","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 02:00","1992","06","02","02:00","","14.5","","5.2","","54","","20","","26","","24.1","","91.42","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 03:00","1992","06","02","03:00","","14.1","","5.5","","56","","20","","24","","24.1","","91.39","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 04:00","1992","06","02","04:00","","13.1","","5.2","","59","","19","","24","","24.1","","91.33","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 05:00","1992","06","02","05:00","","12.9","","5.0","","59","","20","","22","","24.1","","91.33","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 06:00","1992","06","02","06:00","","13.1","","4.8","","57","","20","","24","","24.1","","91.30","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 07:00","1992","06","02","07:00","","15.0","","5.0","","51","","22","","26","","24.1","","91.33","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 08:00","1992","06","02","08:00","","18.3","","4.8","","41","","23","","24","","24.1","","91.27","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 09:00","1992","06","02","09:00","","19.2","","7.0","","45","","25","","24","","24.1","","91.30","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 10:00","1992","06","02","10:00","","22.9","","8.5","","40","","28","","26","","24.1","","91.30","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 11:00","1992","06","02","11:00","","24.0","","7.5","","35","","28","","30","","24.1","","91.30","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 12:00","1992","06","02","12:00","","24.1","","6.5","","32","","29","","30","","24.1","","91.30","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 13:00","1992","06","02","13:00","","25.2","","5.1","","27","","29","","35","","24.1","","91.27","","25","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 14:00","1992","06","02","14:00","","25.3","","4.6","","26","","30","","33","","24.1","","91.20","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 15:00","1992","06","02","15:00","","26.1","","3.6","","23","","31","","28","","24.1","","91.24","","25","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 16:00","1992","06","02","16:00","","24.8","","6.0","","30","","32","","30","","24.1","","91.20","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 17:00","1992","06","02","17:00","","24.4","","5.5","","30","","33","","24","","24.1","","91.24","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 18:00","1992","06","02","18:00","","23.4","","5.0","","30","","34","","26","","24.1","","91.17","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 19:00","1992","06","02","19:00","","22.1","","4.9","","33","","34","","19","","24.1","","91.20","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 20:00","1992","06","02","20:00","","20.6","","6.2","","39","","1","","11","","24.1","","91.20","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 21:00","1992","06","02","21:00","","18.9","","5.7","","42","","34","","22","","24.1","","91.20","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 22:00","1992","06","02","22:00","","15.1","","5.4","","52","","2","","24","","24.1","","91.27","","","","","","Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-02 23:00","1992","06","02","23:00","","13.2","","6.4","","63","","35","","15","","24.1","","91.27","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 00:00","1992","06","03","00:00","","10.2","","6.3","","77","","30","","28","","12.9","","91.64","","","","","","Thunderstorms,Heavy Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 01:00","1992","06","03","01:00","","10.1","","6.5","","78","","33","","17","","24.1","","91.52","","","","","","Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 02:00","1992","06","03","02:00","","8.9","","5.1","","77","","31","","28","","16.1","","91.55","","","","","","Thunderstorms,Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 03:00","1992","06","03","03:00","","8.5","","4.4","","75","","5","","9","","24.1","","91.49","","","","","","Thunderstorms,Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 04:00","1992","06","03","04:00","","8.4","","5.5","","82","","28","","7","","24.1","","91.58","","","","","","Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 05:00","1992","06","03","05:00","","8.5","","5.6","","82","","27","","9","","24.1","","91.58","","","","","","Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 06:00","1992","06","03","06:00","","8.4","","5.7","","83","","27","","9","","24.1","","91.58","","","","","","Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 07:00","1992","06","03","07:00","","8.0","","4.7","","80","","29","","22","","19.3","","91.58","","","","","","Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 08:00","1992","06","03","08:00","","7.7","","3.8","","76","","30","","26","","24.1","","91.64","","","","","","Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 09:00","1992","06","03","09:00","","7.5","","4.3","","80","","30","","26","","24.1","","91.67","","","","","","Rain Showers"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 10:00","1992","06","03","10:00","","7.6","","4.1","","78","","30","","19","","24.1","","91.64","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 11:00","1992","06","03","11:00","","9.9","","5.7","","75","","29","","20","","24.1","","91.64","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 12:00","1992","06","03","12:00","","11.2","","2.9","","56","","28","","33","","24.1","","91.61","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1992-06-03 13:00","1992","06","03","13:00","","12.7","","3.6","","54","","29","","37","","24.1","","91.58","","","","","","Mostly Cloudy"
