"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 00:00","2003","04","01","00:00","","3.6","","3.5","","99","","","","13","","15","","15.0","","90.75","","","","","","Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 01:00","2003","04","01","01:00","","3.2","","3.0","","99","","","","12","","17","","15.0","","90.84","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 02:00","2003","04","01","02:00","","2.8","","2.7","","99","","","","12","","24","","15.0","","90.90","","","","","","Drizzle"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 03:00","2003","04","01","03:00","","2.4","","2.4","","100","","","","11","","24","","15.0","","90.83","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 04:00","2003","04","01","04:00","","2.5","","2.5","","100","","","","12","","26","","15.0","","90.87","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 05:00","2003","04","01","05:00","","2.2","","2.2","","100","","","","11","","22","","15.0","","90.86","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 06:00","2003","04","01","06:00","","1.7","","1.7","","100","","","","11","","26","","15.0","","90.91","","","","","","Drizzle"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 07:00","2003","04","01","07:00","","0.2","","0.2","","100","","","","10","","32","","1.1","","90.88","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 08:00","2003","04","01","08:00","","-0.1","","-0.1","","100","","","","11","","26","","2.3","","90.90","","","","-6","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 09:00","2003","04","01","09:00","","-0.6","","-0.6","","100","","","","10","","32","","2.6","","90.88","","","","-7","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 10:00","2003","04","01","10:00","","-0.7","","-0.7","","100","","","","10","","35","","3.4","","90.88","","","","-8","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 11:00","2003","04","01","11:00","","-1.3","","-1.3","","100","","","","10","","37","","6.4","","90.92","","","","-9","","Freezing Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 12:00","2003","04","01","12:00","","-0.9","","-0.9","","100","","","","10","","35","","3.4","","90.93","","","","-8","","Freezing Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 13:00","2003","04","01","13:00","","-1.1","","-1.1","","100","","","","10","","33","","3.2","","90.90","","","","-8","","Freezing Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 14:00","2003","04","01","14:00","","-0.7","","-0.7","","100","","","","10","","32","","3.4","","90.91","","","","-8","","Freezing Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 15:00","2003","04","01","15:00","","-0.5","","-0.5","","100","","","","9","","35","","3.4","","90.91","","","","-8","","Freezing Drizzle"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 16:00","2003","04","01","16:00","","-0.9","","-0.9","","100","","","","10","","33","","3.1","","90.99","","","","-8","","Freezing Drizzle"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 17:00","2003","04","01","17:00","","-1.6","","-2.0","","97","","","","10","","43","","1.9","","90.99","","","","-10","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 18:00","2003","04","01","18:00","","-2.0","","-2.5","","96","","","","10","","44","","6.4","","91.04","","","","-10","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-04-01 19:00","2003","04","01","19:00","","-2.2","","-2.7","","96","","","","10","","35","","1.3","","91.13","","","","-10","","Snow"
