"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 00:00","2002","06","01","00:00","","13.5","","-1.5","","35","","","","2","","9","","15.0","","91.93","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 01:00","2002","06","01","01:00","","13.7","","-2.6","","32","","","","36","","4","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 02:00","2002","06","01","02:00","","12.7","","-2.8","","34","","","","35","","4","","15.0","","92.03","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 03:00","2002","06","01","03:00","","11.0","","-2.8","","38","","","","33","","11","","15.0","","92.05","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 04:00","2002","06","01","04:00","","9.8","","-3.0","","40","","","","34","","11","","15.0","","92.07","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 05:00","2002","06","01","05:00","","9.9","","-3.5","","39","","","","33","","6","","15.0","","92.10","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 06:00","2002","06","01","06:00","","11.0","","-3.6","","36","","","","32","","6","","15.0","","92.14","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 07:00","2002","06","01","07:00","","13.1","","0.1","","41","","","","21","","4","","15.0","","92.15","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 08:00","2002","06","01","08:00","","16.2","","0.0","","33","","","","1","","6","","15.0","","92.16","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 09:00","2002","06","01","09:00","","17.5","","-0.9","","29","","","","1","","9","","15.0","","92.16","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 10:00","2002","06","01","10:00","","18.2","","-2.2","","25","","","","10","","4","","15.0","","92.15","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-06-01 11:00","2002","06","01","11:00","","19.5","","-1.9","","23","","","","","","0","","15.0","","92.11","","","","","",""
