"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 00:00","1997","02","01","00:00","","-3.1","","-5.2","","85","","27","","20","","15.0","","91.19","","","","-9","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 01:00","1997","02","01","01:00","","-2.9","","-4.8","","87","","27","","22","","15.0","","91.22","","","","-9","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 02:00","1997","02","01","02:00","","-3.0","","-5.3","","84","","27","","26","","15.0","","91.25","","","","-10","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 03:00","1997","02","01","03:00","","-3.4","","-5.7","","84","","27","","20","","15.0","","91.35","","","","-10","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 04:00","1997","02","01","04:00","","-5.2","","-7.0","","87","","27","","19","","15.0","","91.35","","","","-12","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 05:00","1997","02","01","05:00","","-5.5","","-7.2","","88","","27","","19","","15.0","","91.38","","","","-12","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 06:00","1997","02","01","06:00","","-5.8","","-7.5","","88","","27","","17","","15.0","","91.44","","","","-12","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 07:00","1997","02","01","07:00","","-6.1","","-7.8","","88","","26","","20","","15.0","","91.44","","","","-13","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 08:00","1997","02","01","08:00","","-6.3","","-8.1","","87","","26","","19","","15.0","","91.47","","","","-13","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 09:00","1997","02","01","09:00","","-6.5","","-8.3","","87","","25","","19","","15.0","","91.50","","","","-13","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 10:00","1997","02","01","10:00","","-5.7","","-7.9","","84","","24","","20","","15.0","","91.53","","","","-12","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 11:00","1997","02","01","11:00","","-3.5","","-6.2","","82","","26","","19","","15.0","","91.57","","","","-9","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 12:00","1997","02","01","12:00","","-1.8","","-5.1","","78","","27","","22","","15.0","","91.63","","","","-8","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-02-01 13:00","1997","02","01","13:00","","-0.8","","-4.3","","77","","28","","22","","15.0","","91.63","","","","-7","",""
