"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 00:00","1991","11","01","00:00","","-13.4","","-14.8","","89","","34","","28","","6.4","","93.68","","","","-24","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 01:00","1991","11","01","01:00","","-14.0","","-15.3","","90","","33","","20","","6.4","","93.71","","","","-23","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 02:00","1991","11","01","02:00","","-14.5","","-15.8","","90","","33","","20","","8.0","","93.74","","","","-24","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 03:00","1991","11","01","03:00","","-15.1","","-16.6","","88","","34","","17","","9.7","","93.80","","","","-24","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 04:00","1991","11","01","04:00","","-16.0","","-17.4","","89","","34","","22","","12.9","","93.83","","","","-26","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 05:00","1991","11","01","05:00","","-17.0","","-18.2","","90","","32","","24","","12.9","","93.86","","","","-28","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 06:00","1991","11","01","06:00","","-17.6","","-18.7","","91","","32","","19","","19.3","","93.96","","","","-27","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 07:00","1991","11","01","07:00","","-17.8","","-22.4","","67","","31","","20","","19.3","","93.96","","","","-28","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 08:00","1991","11","01","08:00","","-18.9","","-22.3","","75","","30","","17","","19.3","","94.02","","","","-28","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 09:00","1991","11","01","09:00","","-20.3","","-23.8","","74","","30","","17","","19.3","","94.08","","","","-30","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 10:00","1991","11","01","10:00","","-21.6","","-25.0","","74","","29","","15","","16.1","","94.12","","","","-31","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 11:00","1991","11","01","11:00","","-21.2","","-24.6","","74","","29","","17","","16.1","","94.12","","","","-31","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 12:00","1991","11","01","12:00","","-19.7","","-22.7","","77","","28","","15","","12.9","","94.18","","","","-29","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 13:00","1991","11","01","13:00","","-19.1","","-22.4","","75","","30","","24","","12.9","","94.15","","","","-30","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 14:00","1991","11","01","14:00","","-17.8","","-21.3","","74","","32","","26","","16.1","","94.08","","","","-29","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 15:00","1991","11","01","15:00","","-17.8","","-21.4","","73","","30","","26","","12.9","","94.08","","","","-29","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 16:00","1991","11","01","16:00","","-17.1","","-20.5","","75","","30","","22","","12.9","","94.02","","","","-27","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 17:00","1991","11","01","17:00","","-16.8","","-21.2","","68","","29","","24","","9.7","","94.02","","","","-27","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 18:00","1991","11","01","18:00","","-16.4","","-19.4","","78","","29","","22","","9.7","","94.02","","","","-26","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 19:00","1991","11","01","19:00","","-16.6","","-19.4","","79","","29","","28","","9.7","","93.96","","","","-28","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 20:00","1991","11","01","20:00","","-17.1","","-19.8","","80","","29","","26","","16.1","","93.93","","","","-28","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 21:00","1991","11","01","21:00","","-17.4","","-20.2","","79","","29","","30","","16.1","","93.93","","","","-29","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 22:00","1991","11","01","22:00","","-18.2","","-21.2","","77","","28","","26","","16.1","","93.93","","","","-29","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-01 23:00","1991","11","01","23:00","","-18.6","","-21.4","","79","","28","","20","","16.1","","93.93","","","","-29","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 00:00","1991","11","02","00:00","","-18.9","","-21.8","","78","","27","","24","","12.9","","93.86","","","","-30","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 01:00","1991","11","02","01:00","","-19.6","","-22.5","","78","","28","","26","","16.1","","93.83","","","","-31","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 02:00","1991","11","02","02:00","","-20.6","","-23.9","","75","","28","","20","","16.1","","93.80","","","","-31","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 03:00","1991","11","02","03:00","","-21.4","","-24.8","","74","","28","","24","","19.3","","93.77","","","","-33","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 04:00","1991","11","02","04:00","","-22.3","","-26.0","","72","","26","","19","","19.3","","93.74","","","","-33","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 05:00","1991","11","02","05:00","","-22.4","","-26.4","","70","","27","","20","","19.3","","93.71","","","","-34","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 06:00","1991","11","02","06:00","","-23.7","","-27.6","","71","","25","","20","","19.3","","93.74","","","","-35","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 07:00","1991","11","02","07:00","","-22.4","","-25.9","","73","","29","","20","","19.3","","93.71","","","","-34","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 08:00","1991","11","02","08:00","","-23.2","","-26.9","","72","","28","","17","","19.3","","93.74","","","","-34","","Ice Crystals"
"-107.68","50.30","SWIFT CURRENT A","4028040","1991-11-02 09:00","1991","11","02","09:00","","-23.5","","-27.1","","73","","27","","20","","19.3","","93.74","","","","-35","","Ice Crystals"
