"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 00:00","1999","02","01","00:00","","-0.7","","-4.9","","73","","23","","28","","15.0","","90.72","","","","-7","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 01:00","1999","02","01","01:00","","-2.0","","-6.6","","71","","23","","32","","15.0","","90.72","","","","-9","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 02:00","1999","02","01","02:00","","-0.8","","-6.5","","65","","25","","35","","15.0","","90.72","","","","-8","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 03:00","1999","02","01","03:00","","-0.1","","-5.0","","70","","25","","30","","15.0","","90.81","","","","-7","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 04:00","1999","02","01","04:00","","0.0","","-7.1","","59","","27","","57","","15.0","","90.75","","","","-9","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 05:00","1999","02","01","05:00","","-1.5","","-7.1","","66","","27","","50","","15.0","","90.88","","","","-10","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 06:00","1999","02","01","06:00","","-3.0","","-7.2","","73","","27","","46","","15.0","","90.97","","","","-12","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 07:00","1999","02","01","07:00","","-3.7","","-8.0","","72","","27","","48","","15.0","","91.03","","","","-13","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 08:00","1999","02","01","08:00","","-5.1","","-8.7","","76","","26","","39","","15.0","","91.13","","","","-14","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 09:00","1999","02","01","09:00","","-4.8","","-8.5","","75","","27","","41","","15.0","","91.16","","","","-14","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 10:00","1999","02","01","10:00","","-5.0","","-8.5","","76","","27","","39","","15.0","","91.22","","","","-14","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 11:00","1999","02","01","11:00","","-4.5","","-8.6","","73","","27","","35","","15.0","","91.28","","","","-13","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 12:00","1999","02","01","12:00","","-3.5","","-9.1","","65","","27","","46","","15.0","","91.28","","","","-13","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 13:00","1999","02","01","13:00","","-3.0","","-8.6","","65","","27","","32","","15.0","","91.32","","","","-11","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 14:00","1999","02","01","14:00","","-2.6","","-8.1","","66","","24","","26","","15.0","","91.25","","","","-9","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 15:00","1999","02","01","15:00","","-1.3","","-7.2","","64","","26","","35","","15.0","","91.13","","","","-9","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 16:00","1999","02","01","16:00","","-0.9","","-6.6","","65","","26","","43","","15.0","","91.00","","","","-9","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 17:00","1999","02","01","17:00","","-1.3","","-6.1","","70","","27","","32","","15.0","","91.06","","","","-8","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 18:00","1999","02","01","18:00","","-2.3","","-6.4","","73","","27","","33","","15.0","","91.06","","","","-10","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 19:00","1999","02","01","19:00","","-2.8","","-6.5","","76","","27","","30","","15.0","","91.03","","","","-10","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 20:00","1999","02","01","20:00","","-2.6","","-6.8","","73","","26","","30","","15.0","","91.00","","","","-10","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-02-01 21:00","1999","02","01","21:00","","-2.5","","-6.6","","73","","26","","35","","15.0","","90.91","","","","-10","",""
