"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 00:00","1990","10","01","00:00","","6.7","","-7.9","","34","","20","","13","","24.1","","92.17","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 01:00","1990","10","01","01:00","","5.9","","-9.2","","33","","27","","11","","24.1","","92.21","","","","","","Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 02:00","1990","10","01","02:00","","4.3","","-8.7","","38","","25","","9","","24.1","","92.21","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 03:00","1990","10","01","03:00","","4.2","","-8.9","","38","","27","","9","","24.1","","92.14","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 04:00","1990","10","01","04:00","","2.3","","-9.2","","42","","31","","9","","24.1","","92.14","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 05:00","1990","10","01","05:00","","1.5","","-9.7","","43","","18","","2","","24.1","","92.14","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 06:00","1990","10","01","06:00","","3.2","","-7.6","","45","","11","","7","","24.1","","92.11","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 07:00","1990","10","01","07:00","","0.2","","-9.7","","47","","14","","9","","24.1","","92.08","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 08:00","1990","10","01","08:00","","1.8","","-8.6","","46","","11","","15","","24.1","","92.02","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 09:00","1990","10","01","09:00","","8.6","","-5.4","","37","","12","","15","","24.1","","91.99","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 10:00","1990","10","01","10:00","","12.2","","-3.6","","33","","11","","19","","24.1","","91.92","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 11:00","1990","10","01","11:00","","14.0","","-4.2","","28","","11","","22","","24.1","","91.80","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 12:00","1990","10","01","12:00","","15.8","","-4.1","","25","","12","","24","","24.1","","91.74","","","","","","Mainly Clear"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 13:00","1990","10","01","13:00","","17.1","","-4.3","","23","","13","","28","","24.1","","91.58","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 14:00","1990","10","01","14:00","","18.3","","-4.6","","21","","15","","31","","24.1","","91.39","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 15:00","1990","10","01","15:00","","19.6","","-4.0","","20","","15","","26","","24.1","","91.24","","","","","","Mostly Cloudy"
"-107.68","50.30","SWIFT CURRENT A","4028040","1990-10-01 16:00","1990","10","01","16:00","","21.2","","-2.6","","20","","15","","26","","24.1","","91.08","","","","","","Mostly Cloudy"
