"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 00:00","2002","04","01","00:00","","-5.1","","-5.2","","99","","","","7","","24","","12.9","","90.90","","","","-12","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 01:00","2002","04","01","01:00","","-4.3","","-4.4","","99","","","","6","","22","","12.9","","91.06","","","","-11","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 02:00","2002","04","01","02:00","","-3.9","","-3.9","","100","","","","3","","28","","3.1","","91.12","","","","-11","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 03:00","2002","04","01","03:00","","-4.1","","-4.2","","99","","","","2","","22","","1.9","","91.27","","","","-11","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 04:00","2002","04","01","04:00","","-6.0","","-6.3","","98","","","","1","","30","","1.1","","91.39","","","","-14","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 05:00","2002","04","01","05:00","","-7.1","","-7.4","","98","","","","1","","26","","1.6","","91.52","","","","-15","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 06:00","2002","04","01","06:00","","-7.2","","-7.7","","96","","","","35","","28","","1.4","","91.61","","","","-16","","Moderate Freezing Drizzle"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 07:00","2002","04","01","07:00","","-8.2","","-8.7","","96","","","","34","","33","","1.8","","91.75","","","","-18","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 08:00","2002","04","01","08:00","","-9.4","","-10.0","","95","","","","33","","35","","1.3","","91.93","","","","-19","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 09:00","2002","04","01","09:00","","-9.7","","-10.3","","95","","","","34","","32","","4.8","","91.97","","","","-19","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-04-01 10:00","2002","04","01","10:00","","-10.0","","-10.7","","95","","","","33","","32","","6.4","","92.09","","","","-20","","Snow"
