"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 00:00","2001","07","01","00:00","","11.8","","4.6","","61","","","","12","","24","","15.0","","92.88","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 01:00","2001","07","01","01:00","","11.8","","3.5","","57","","","","13","","26","","15.0","","92.82","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 02:00","2001","07","01","02:00","","12.2","","5.0","","61","","","","14","","32","","15.0","","92.80","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 03:00","2001","07","01","03:00","","11.4","","4.6","","63","","","","15","","30","","15.0","","92.72","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 04:00","2001","07","01","04:00","","11.8","","6.8","","71","","","","14","","30","","15.0","","92.58","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 05:00","2001","07","01","05:00","","11.0","","6.0","","71","","","","14","","28","","15.0","","92.59","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 06:00","2001","07","01","06:00","","11.4","","7.0","","74","","","","14","","30","","15.0","","92.46","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 07:00","2001","07","01","07:00","","11.8","","8.9","","82","","","","15","","24","","15.0","","92.52","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 08:00","2001","07","01","08:00","","12.2","","9.0","","81","","","","15","","32","","15.0","","92.42","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-07-01 09:00","2001","07","01","09:00","","11.2","","10.0","","92","","","","14","","39","","8.0","","92.38","","","","","","Moderate Rain"
