"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 00:00","2001","06","01","00:00","","6.2","","-1.8","","56","","","","34","","17","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 01:00","2001","06","01","01:00","","6.8","","-0.2","","61","","","","36","","24","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 02:00","2001","06","01","02:00","","6.3","","1.7","","72","","","","36","","26","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 03:00","2001","06","01","03:00","","5.1","","1.6","","78","","","","34","","13","","15.0","","92.00","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 04:00","2001","06","01","04:00","","4.1","","0.8","","79","","","","35","","11","","15.0","","92.01","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 05:00","2001","06","01","05:00","","3.5","","-1.5","","70","","","","29","","6","","15.0","","92.07","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 06:00","2001","06","01","06:00","","4.7","","0.8","","76","","","","27","","11","","15.0","","92.11","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 07:00","2001","06","01","07:00","","6.2","","1.3","","71","","","","28","","13","","15.0","","92.15","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 08:00","2001","06","01","08:00","","8.6","","4.5","","75","","","","33","","7","","15.0","","92.19","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 09:00","2001","06","01","09:00","","9.5","","5.8","","78","","","","5","","15","","15.0","","92.19","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 10:00","2001","06","01","10:00","","10.9","","4.6","","65","","","","3","","15","","15.0","","92.18","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 11:00","2001","06","01","11:00","","12.5","","3.6","","55","","","","4","","20","","15.0","","92.17","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2001-06-01 12:00","2001","06","01","12:00","","13.0","","3.6","","53","","","","8","","7","","15.0","","92.15","","","","","",""
