"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 00:00","2003","06","01","00:00","","12.4","","7.1","","70","","","","13","","17","","15.0","","91.85","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 01:00","2003","06","01","01:00","","13.5","","8.7","","73","","","","15","","22","","15.0","","91.84","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 02:00","2003","06","01","02:00","","13.4","","9.2","","76","","","","15","","22","","15.0","","91.84","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 03:00","2003","06","01","03:00","","12.8","","9.7","","81","","","","16","","22","","15.0","","91.84","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 04:00","2003","06","01","04:00","","12.9","","10.8","","87","","","","17","","19","","15.0","","91.84","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 05:00","2003","06","01","05:00","","12.5","","11.9","","96","","","","18","","15","","11.3","","91.83","","","","","","Moderate Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 06:00","2003","06","01","06:00","","11.8","","11.8","","100","","","","13","","11","","15.0","","91.83","","","","","","Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 07:00","2003","06","01","07:00","","12.2","","12.2","","100","","","","15","","11","","15.0","","91.83","","","","","","Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 08:00","2003","06","01","08:00","","13.2","","12.9","","98","","","","16","","17","","15.0","","91.83","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2003-06-01 09:00","2003","06","01","09:00","","13.5","","12.8","","96","","","","15","","19","","15.0","","91.82","","","","","",""
