"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 00:00","1999","09","01","00:00","","","M","3.4","","","M","29","","20","","15.0","","91.88","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 01:00","1999","09","01","01:00","","","M","3.6","","","M","29","","17","","15.0","","91.94","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 02:00","1999","09","01","02:00","","","M","3.2","","","M","25","","17","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 03:00","1999","09","01","03:00","","","M","3.6","","","M","26","","13","","15.0","","92.03","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 04:00","1999","09","01","04:00","","","M","3.4","","","M","26","","15","","15.0","","92.07","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 05:00","1999","09","01","05:00","","","M","3.5","","","M","26","","11","","15.0","","92.13","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 06:00","1999","09","01","06:00"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 07:00","1999","09","01","07:00","","","M","3.1","","","M","27","","11","","15.0","","92.25","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 08:00","1999","09","01","08:00"
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 09:00","1999","09","01","09:00","","","M","4.1","","","M","31","","19","","15.0","","92.32","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 10:00","1999","09","01","10:00","","","M","4.5","","","M","30","","17","","15.0","","92.35","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 11:00","1999","09","01","11:00","","10.0","","3.9","","66","","32","","19","","15.0","","92.32","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 12:00","1999","09","01","12:00","","11.9","","3.4","","56","","31","","20","","15.0","","92.32","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 13:00","1999","09","01","13:00","","11.9","","3.2","","55","","31","","17","","15.0","","92.32","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 14:00","1999","09","01","14:00","","12.2","","2.9","","53","","30","","13","","15.0","","92.35","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 15:00","1999","09","01","15:00","","12.5","","2.6","","51","","28","","17","","15.0","","92.38","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 16:00","1999","09","01","16:00","","13.3","","2.8","","49","","29","","13","","15.0","","92.35","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 17:00","1999","09","01","17:00","","12.8","","2.8","","51","","26","","13","","15.0","","92.38","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 18:00","1999","09","01","18:00","","12.5","","2.5","","50","","27","","13","","15.0","","92.38","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 19:00","1999","09","01","19:00","","12.1","","2.4","","51","","29","","9","","15.0","","92.41","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 20:00","1999","09","01","20:00","","10.7","","2.5","","57","","27","","4","","15.0","","92.41","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 21:00","1999","09","01","21:00","","8.5","","2.4","","65","","26","","6","","15.0","","92.47","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 22:00","1999","09","01","22:00","","4.7","","1.8","","81","","22","","15","","15.0","","92.47","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-01 23:00","1999","09","01","23:00","","5.0","","3.0","","87","","22","","13","","15.0","","92.47","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 00:00","1999","09","02","00:00","","5.7","","3.6","","86","","24","","11","","15.0","","92.44","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 01:00","1999","09","02","01:00","","3.4","","2.2","","92","","18","","13","","15.0","","92.47","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 02:00","1999","09","02","02:00","","2.4","","1.5","","94","","17","","9","","15.0","","92.47","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 03:00","1999","09","02","03:00","","3.4","","1.9","","90","","20","","9","","15.0","","92.50","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 04:00","1999","09","02","04:00","","5.7","","2.9","","82","","","","0","","15.0","","92.50","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 05:00","1999","09","02","05:00","","5.7","","2.9","","82","","","","0","","15.0","","92.50","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 06:00","1999","09","02","06:00","","3.7","","1.9","","88","","13","","4","","15.0","","92.50","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 07:00","1999","09","02","07:00","","2.8","","1.7","","92","","14","","7","","15.0","","92.54","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 08:00","1999","09","02","08:00","","5.4","","3.7","","89","","14","","7","","15.0","","92.57","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 09:00","1999","09","02","09:00","","9.4","","4.9","","73","","11","","7","","15.0","","92.57","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 10:00","1999","09","02","10:00","","11.6","","4.5","","62","","10","","9","","15.0","","92.60","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 11:00","1999","09","02","11:00","","12.1","","4.3","","59","","12","","9","","15.0","","92.60","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1999-09-02 12:00","1999","09","02","12:00","","13.2","","4.0","","54","","11","","11","","15.0","","92.60","","","","","",""
