"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 00:00","1996","10","01","00:00","","-0.1","","-0.1","","100","","9","","28","","1.1","","91.94","","","","-6","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 01:00","1996","10","01","01:00","","-0.2","","-0.2","","100","","9","","39","","0.5","","91.88","","","","-8","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 02:00","1996","10","01","02:00","","-0.8","","-0.8","","100","","9","","35","","1.0","","91.88","","","","-8","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 03:00","1996","10","01","03:00","","-1.0","","-1.0","","100","","9","","43","","1.1","","91.85","","","","-9","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 04:00","1996","10","01","04:00","","-1.3","","-1.3","","100","","9","","41","","1.6","","91.85","","","","-9","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 05:00","1996","10","01","05:00","","-1.4","","-1.5","","99","","8","","35","","1.1","","91.91","","","","-9","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 06:00","1996","10","01","06:00","","-1.5","","-1.5","","100","","8","","30","","0.6","","91.97","","","","-8","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 07:00","1996","10","01","07:00","","-1.7","","-1.8","","99","","8","","28","","2.1","","92.00","","","","-8","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 08:00","1996","10","01","08:00","","-2.0","","-2.2","","99","","7","","33","","1.9","","92.07","","","","-9","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 09:00","1996","10","01","09:00","","-2.2","","-2.5","","98","","7","","33","","2.1","","92.22","","","","-10","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 10:00","1996","10","01","10:00","","-2.6","","-2.9","","98","","7","","33","","1.0","","92.35","","","","-10","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 11:00","1996","10","01","11:00","","-2.9","","-3.6","","95","","5","","33","","4.8","","92.50","","","","-11","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 12:00","1996","10","01","12:00","","-3.5","","-4.4","","93","","6","","39","","2.7","","92.63","","","","-12","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 13:00","1996","10","01","13:00","","-3.2","","-4.1","","93","","6","","24","","3.7","","92.75","","","","-10","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 14:00","1996","10","01","14:00","","-2.7","","-3.8","","92","","6","","24","","5.6","","92.82","","","","-9","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 15:00","1996","10","01","15:00","","-2.2","","-3.4","","91","","7","","15","","15.0","","92.94","","","","-7","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1996-10-01 16:00","1996","10","01","16:00","","-2.1","","-3.4","","91","","2","","17","","15.0","","93.04","","","","-7","","Snow"
