"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 00:00","2002","01","01","00:00","","-20.4","","-22.8","","81","","","","28","","7","","0.5","","93.26","","","","-26","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 01:00","2002","01","01","01:00","","-20.4","","-22.7","","82","","","","","","0","","0.3","","93.27","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 02:00","2002","01","01","02:00","","-20.6","","-23.0","","81","","","","25","","4","","0.3","","93.31","","","","-24","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 03:00","2002","01","01","03:00","","-21.1","","-23.6","","80","","","","","","0","","0.3","","93.30","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 04:00","2002","01","01","04:00","","-22.5","","-25.4","","77","","","","22","","4","","0.3","","93.34","","","","-26","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 05:00","2002","01","01","05:00","","-23.0","","-26.0","","76","","","","23","","4","","12.9","","93.34","","","","-27","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 06:00","2002","01","01","06:00","","-23.2","","-26.1","","77","","","","23","","4","","3.5","","93.30","","","","-27","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 07:00","2002","01","01","07:00","","-23.3","","-26.2","","77","","","","22","","6","","15.0","","93.27","","","","-29","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 08:00","2002","01","01","08:00","","-21.9","","-24.9","","77","","","","21","","4","","15.0","","93.26","","","","-26","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 09:00","2002","01","01","09:00","","-24.9","","-28.5","","72","","","","21","","4","","15.0","","93.28","","","","-29","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 10:00","2002","01","01","10:00","","-17.4","","","M","","M","","","20","","6","","15.0","","93.26","","","","-22","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 11:00","2002","01","01","11:00","","-15.6","","-18.5","","78","","","","20","","6","","15.0","","93.24","","","","-20","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 12:00","2002","01","01","12:00","","-13.3","","-14.1","","94","","","","19","","9","","15.0","","93.21","","","","-19","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 13:00","2002","01","01","13:00","","-12.8","","-13.2","","97","","","","19","","11","","15.0","","93.13","","","","-19","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 14:00","2002","01","01","14:00","","-12.5","","-12.8","","98","","","","20","","13","","15.0","","93.08","","","","-19","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 15:00","2002","01","01","15:00","","-12.6","","-12.8","","98","","","","20","","11","","15.0","","93.05","","","","-19","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 16:00","2002","01","01","16:00","","-12.8","","-13.0","","98","","","","19","","11","","15.0","","92.99","","","","-19","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 17:00","2002","01","01","17:00","","-13.2","","-13.5","","98","","","","19","","26","","15.0","","92.89","","","","-23","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 18:00","2002","01","01","18:00","","-13.3","","-13.8","","96","","","","20","","28","","15.0","","92.86","","","","-24","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 19:00","2002","01","01","19:00","","-12.8","","-13.5","","94","","","","19","","33","","15.0","","92.78","","","","-24","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 20:00","2002","01","01","20:00","","-13.5","","-13.8","","98","","","","19","","30","","15.0","","92.74","","","","-24","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 21:00","2002","01","01","21:00","","-13.8","","-14.2","","97","","","","19","","30","","15.0","","92.65","","","","-24","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 22:00","2002","01","01","22:00","","-13.9","","-14.6","","94","","","","19","","35","","15.0","","92.50","","","","-25","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-01 23:00","2002","01","01","23:00","","-12.9","","-13.8","","93","","","","19","","39","","15.0","","92.40","","","","-25","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 00:00","2002","01","02","00:00","","-11.9","","-12.9","","92","","","","19","","37","","15.0","","92.31","","","","-23","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 01:00","2002","01","02","01:00","","-12.5","","-13.5","","92","","","","19","","33","","15.0","","92.26","","","","-23","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 02:00","2002","01","02","02:00","","-12.1","","-12.8","","95","","","","19","","32","","15.0","","92.17","","","","-23","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 03:00","2002","01","02","03:00","","-12.8","","-13.9","","91","","","","21","","41","","15.0","","92.09","","","","-25","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 04:00","2002","01","02","04:00","","-11.6","","-12.7","","92","","","","20","","43","","15.0","","91.96","","","","-23","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 05:00","2002","01","02","05:00","","-12.5","","-13.6","","91","","","","19","","41","","15.0","","91.86","","","","-24","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 06:00","2002","01","02","06:00","","-13.0","","-14.3","","90","","","","19","","33","","15.0","","91.76","","","","-24","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 07:00","2002","01","02","07:00","","-12.2","","-13.9","","87","","","","19","","35","","15.0","","91.64","","","","-23","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 08:00","2002","01","02","08:00","","-11.8","","-13.8","","85","","","","20","","35","","15.0","","91.61","","","","-23","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 09:00","2002","01","02","09:00","","-10.3","","-13.1","","80","","","","20","","32","","15.0","","91.52","","","","-20","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 10:00","2002","01","02","10:00","","-9.4","","-12.4","","79","","","","21","","35","","15.0","","91.50","","","","-19","","Snow"
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 11:00","2002","01","02","11:00","","-7.1","","-10.4","","77","","","","21","","32","","15.0","","91.46","","","","-16","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 12:00","2002","01","02","12:00","","-5.2","","-8.3","","79","","","","22","","33","","15.0","","91.38","","","","-14","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 13:00","2002","01","02","13:00","","-4.0","","-7.5","","77","","","","22","","32","","15.0","","91.31","","","","-12","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 14:00","2002","01","02","14:00","","-3.2","","-6.3","","79","","","","22","","28","","15.0","","91.25","","","","-10","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","2002-01-02 15:00","2002","01","02","15:00","","-2.3","","-5.6","","78","","","","23","","17","","15.0","","91.23","","","","-8","",""
