"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 00:00","1995","06","01","00:00","","16.7","","6.5","","51","","9","","13","","15.0","","91.91","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 01:00","1995","06","01","01:00","","15.6","","6.6","","55","","6","","9","","15.0","","91.94","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 02:00","1995","06","01","02:00","","14.9","","6.7","","58","","11","","15","","15.0","","91.88","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 03:00","1995","06","01","03:00","","12.8","","6.2","","64","","13","","11","","15.0","","91.85","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 04:00","1995","06","01","04:00","","12.1","","5.0","","62","","14","","11","","12.9","","91.85","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 05:00","1995","06","01","05:00","","12.7","","5.5","","62","","4","","7","","15.0","","91.91","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 06:00","1995","06","01","06:00","","11.0","","6.2","","72","","3","","9","","15.0","","91.94","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 07:00","1995","06","01","07:00","","13.9","","7.7","","66","","14","","6","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 08:00","1995","06","01","08:00","","16.9","","7.3","","53","","10","","15","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 09:00","1995","06","01","09:00","","20.0","","7.3","","44","","10","","20","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 10:00","1995","06","01","10:00","","21.6","","7.9","","41","","7","","6","","15.0","","91.97","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 11:00","1995","06","01","11:00","","22.8","","8.0","","39","","4","","6","","15.0","","91.94","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 12:00","1995","06","01","12:00","","23.6","","8.5","","38","","5","","11","","15.0","","91.91","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 13:00","1995","06","01","13:00","","25.3","","8.0","","33","","13","","11","","15.0","","91.85","","26","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1995-06-01 14:00","1995","06","01","14:00","","26.6","","7.6","","30","","12","","13","","15.0","","91.78","","27","","","",""
